component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,iddq_96h_uA,iddq_168h_uA,leakage_0h_uA,leakage_24h_uA,leakage_96h_uA,leakage_168h_uA,ground_truth,absolute_limit_uA,iddq_0h_uA_group_count,iddq_0h_uA_group_mean,iddq_0h_uA_group_median,iddq_0h_uA_group_std,iddq_0h_uA_group_min,iddq_0h_uA_group_max,iddq_0h_uA_group_q1,iddq_0h_uA_group_q3,iddq_0h_uA_group_iqr,iddq_0h_uA_group_mad,iddq_24h_uA_group_count,iddq_24h_uA_group_mean,iddq_24h_uA_group_median,iddq_24h_uA_group_std,iddq_24h_uA_group_min,iddq_24h_uA_group_max,iddq_24h_uA_group_q1,iddq_24h_uA_group_q3,iddq_24h_uA_group_iqr,iddq_24h_uA_group_mad,iddq_96h_uA_group_count,iddq_96h_uA_group_mean,iddq_96h_uA_group_median,iddq_96h_uA_group_std,iddq_96h_uA_group_min,iddq_96h_uA_group_max,iddq_96h_uA_group_q1,iddq_96h_uA_group_q3,iddq_96h_uA_group_iqr,iddq_96h_uA_group_mad,iddq_168h_uA_group_count,iddq_168h_uA_group_mean,iddq_168h_uA_group_median,iddq_168h_uA_group_std,iddq_168h_uA_group_min,iddq_168h_uA_group_max,iddq_168h_uA_group_q1,iddq_168h_uA_group_q3,iddq_168h_uA_group_iqr,iddq_168h_uA_group_mad,leakage_0h_uA_group_count,leakage_0h_uA_group_mean,leakage_0h_uA_group_median,leakage_0h_uA_group_std,leakage_0h_uA_group_min,leakage_0h_uA_group_max,leakage_0h_uA_group_q1,leakage_0h_uA_group_q3,leakage_0h_uA_group_iqr,leakage_0h_uA_group_mad,leakage_24h_uA_group_count,leakage_24h_uA_group_mean,leakage_24h_uA_group_median,leakage_24h_uA_group_std,leakage_24h_uA_group_min,leakage_24h_uA_group_max,leakage_24h_uA_group_q1,leakage_24h_uA_group_q3,leakage_24h_uA_group_iqr,leakage_24h_uA_group_mad,leakage_96h_uA_group_count,leakage_96h_uA_group_mean,leakage_96h_uA_group_median,leakage_96h_uA_group_std,leakage_96h_uA_group_min,leakage_96h_uA_group_max,leakage_96h_uA_group_q1,leakage_96h_uA_group_q3,leakage_96h_uA_group_iqr,leakage_96h_uA_group_mad,leakage_168h_uA_group_count,leakage_168h_uA_group_mean,leakage_168h_uA_group_median,leakage_168h_uA_group_std,leakage_168h_uA_group_min,leakage_168h_uA_group_max,leakage_168h_uA_group_q1,leakage_168h_uA_group_q3,leakage_168h_uA_group_iqr,leakage_168h_uA_group_mad,iddq_0h_uA_deviation,iddq_0h_uA_robust_z,iddq_0h_uA_iqr_anomaly,iddq_24h_uA_deviation,iddq_24h_uA_robust_z,iddq_24h_uA_iqr_anomaly,iddq_96h_uA_deviation,iddq_96h_uA_robust_z,iddq_96h_uA_iqr_anomaly,iddq_168h_uA_deviation,iddq_168h_uA_robust_z,iddq_168h_uA_iqr_anomaly,leakage_0h_uA_deviation,leakage_0h_uA_robust_z,leakage_0h_uA_iqr_anomaly,leakage_24h_uA_deviation,leakage_24h_uA_robust_z,leakage_24h_uA_iqr_anomaly,leakage_96h_uA_deviation,leakage_96h_uA_robust_z,leakage_96h_uA_iqr_anomaly,leakage_168h_uA_deviation,leakage_168h_uA_robust_z,leakage_168h_uA_iqr_anomaly,max_robust_z,statistical_evidence_count,statistical_score,statistical_anomaly_flag,isolation_forest_score,isolation_forest_flag,combined_anomaly_score,anomaly_flag,limit_violation,limit_excess_uA,risk_score,risk_score_100,risk_level,screening_decision,explanation,stage,cumulative_components,batches_processed
C21,L1,TypeC,30.62,1.02,11.24,13.24,16.24,21.24,1.12,1.32,1.62,2.12,Latent_Defect,50,1,11.24,11.24,,11.24,11.24,11.24,11.24,0.0,0.0,1,13.24,13.24,,13.24,13.24,13.24,13.24,0.0,0.0,1,16.24,16.24,,16.24,16.24,16.24,16.24,0.0,0.0,1,21.24,21.24,,21.24,21.24,21.24,21.24,0.0,0.0,1,1.12,1.12,,1.12,1.12,1.12,1.12,0.0,0.0,1,1.32,1.32,,1.32,1.32,1.32,1.32,0.0,0.0,1,1.62,1.62,,1.62,1.62,1.62,1.62,0.0,0.0,1,2.12,2.12,,2.12,2.12,2.12,2.12,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.18890365634997217,0,0.09445182817498608,0,0,0.0,0.06139368831374096,6.14,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C22,L1,TypeA,26.69,1.29,14.7,15.7,34.7,36.7,1.47,1.57,3.47,3.67,Sudden_Anomaly,50,1,14.7,14.7,,14.7,14.7,14.7,14.7,0.0,0.0,1,15.7,15.7,,15.7,15.7,15.7,15.7,0.0,0.0,1,34.7,34.7,,34.7,34.7,34.7,34.7,0.0,0.0,1,36.7,36.7,,36.7,36.7,36.7,36.7,0.0,0.0,1,1.47,1.47,,1.47,1.47,1.47,1.47,0.0,0.0,1,1.57,1.57,,1.57,1.57,1.57,1.57,0.0,0.0,1,3.47,3.47,,3.47,3.47,3.47,3.47,0.0,0.0,1,3.67,3.67,,3.67,3.67,3.67,3.67,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.4810061879268252,1,0.2405030939634126,0,0,0.0,0.1563270110762182,15.63,LOW,PASS,Isolation Forest identified an unusual multivariate pattern.,8,16000,8
C23,L1,TypeC,31.54,1.09,12.09,13.09,14.09,60.0,1.21,1.31,1.41,6.0,Absolute_Failure,50,1,12.09,12.09,,12.09,12.09,12.09,12.09,0.0,0.0,1,13.09,13.09,,13.09,13.09,13.09,13.09,0.0,0.0,1,14.09,14.09,,14.09,14.09,14.09,14.09,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.21,1.21,,1.21,1.21,1.21,1.21,0.0,0.0,1,1.31,1.31,,1.31,1.31,1.31,1.31,0.0,0.0,1,1.41,1.41,,1.41,1.41,1.41,1.41,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.18398942880790484,0,0.09199471440395242,0,1,10.0,0.3097965643625691,30.98,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
C24,L1,TypeC,26.31,1.18,11.46,12.46,31.46,33.46,1.15,1.25,3.15,3.35,Sudden_Anomaly,50,1,11.46,11.46,,11.46,11.46,11.46,11.46,0.0,0.0,1,12.46,12.46,,12.46,12.46,12.46,12.46,0.0,0.0,1,31.46,31.46,,31.46,31.46,31.46,31.46,0.0,0.0,1,33.46,33.46,,33.46,33.46,33.46,33.46,0.0,0.0,1,1.15,1.15,,1.15,1.15,1.15,1.15,0.0,0.0,1,1.25,1.25,,1.25,1.25,1.25,1.25,0.0,0.0,1,3.15,3.15,,3.15,3.15,3.15,3.15,0.0,0.0,1,3.35,3.35,,3.35,3.35,3.35,3.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.24621198348632087,0,0.12310599174316043,0,0,0.0,0.08001889463305428,8.0,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C25,L1,TypeB,27.24,1.13,11.53,12.53,31.53,33.53,1.15,1.25,3.15,3.35,Sudden_Anomaly,50,1,11.53,11.53,,11.53,11.53,11.53,11.53,0.0,0.0,1,12.53,12.53,,12.53,12.53,12.53,12.53,0.0,0.0,1,31.53,31.53,,31.53,31.53,31.53,31.53,0.0,0.0,1,33.53,33.53,,33.53,33.53,33.53,33.53,0.0,0.0,1,1.15,1.15,,1.15,1.15,1.15,1.15,0.0,0.0,1,1.25,1.25,,1.25,1.25,1.25,1.25,0.0,0.0,1,3.15,3.15,,3.15,3.15,3.15,3.15,0.0,0.0,1,3.35,3.35,,3.35,3.35,3.35,3.35,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2210047403633602,0,0.1105023701816801,0,0,0.0,0.07182654061809207,7.18,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C26,L1,TypeC,27.92,1.17,11.24,12.24,31.24,33.24,1.12,1.22,3.12,3.32,Sudden_Anomaly,50,1,11.24,11.24,,11.24,11.24,11.24,11.24,0.0,0.0,1,12.24,12.24,,12.24,12.24,12.24,12.24,0.0,0.0,1,31.24,31.24,,31.24,31.24,31.24,31.24,0.0,0.0,1,33.24,33.24,,33.24,33.24,33.24,33.24,0.0,0.0,1,1.12,1.12,,1.12,1.12,1.12,1.12,0.0,0.0,1,1.22,1.22,,1.22,1.22,1.22,1.22,0.0,0.0,1,3.12,3.12,,3.12,3.12,3.12,3.12,0.0,0.0,1,3.32,3.32,,3.32,3.32,3.32,3.32,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2129959859938465,0,0.10649799299692325,0,0,0.0,0.06922369544800011,6.92,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C27,L1,TypeA,31.17,1.03,9.5,10.5,29.5,31.5,0.95,1.05,2.95,3.15,Sudden_Anomaly,50,1,9.5,9.5,,9.5,9.5,9.5,9.5,0.0,0.0,1,10.5,10.5,,10.5,10.5,10.5,10.5,0.0,0.0,1,29.5,29.5,,29.5,29.5,29.5,29.5,0.0,0.0,1,31.5,31.5,,31.5,31.5,31.5,31.5,0.0,0.0,1,0.95,0.95,,0.95,0.95,0.95,0.95,0.0,0.0,1,1.05,1.05,,1.05,1.05,1.05,1.05,0.0,0.0,1,2.95,2.95,,2.95,2.95,2.95,2.95,0.0,0.0,1,3.15,3.15,,3.15,3.15,3.15,3.15,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.3011166980413659,0,0.15055834902068296,0,0,0.0,0.09786292686344393,9.79,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C28,L1,TypeA,34.19,1.16,11.68,12.68,31.68,33.68,1.17,1.27,3.17,3.37,Sudden_Anomaly,50,1,11.68,11.68,,11.68,11.68,11.68,11.68,0.0,0.0,1,12.68,12.68,,12.68,12.68,12.68,12.68,0.0,0.0,1,31.68,31.68,,31.68,31.68,31.68,31.68,0.0,0.0,1,33.68,33.68,,33.68,33.68,33.68,33.68,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,1,1.27,1.27,,1.27,1.27,1.27,1.27,0.0,0.0,1,3.17,3.17,,3.17,3.17,3.17,3.17,0.0,0.0,1,3.37,3.37,,3.37,3.37,3.37,3.37,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.24727175691118009,0,0.12363587845559004,0,0,0.0,0.08036332099613352,8.04,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C29,L1,TypeA,28.28,1.25,13.3,15.3,18.3,23.3,1.33,1.53,1.83,2.33,Latent_Defect,50,1,13.3,13.3,,13.3,13.3,13.3,13.3,0.0,0.0,1,15.3,15.3,,15.3,15.3,15.3,15.3,0.0,0.0,1,18.3,18.3,,18.3,18.3,18.3,18.3,0.0,0.0,1,23.3,23.3,,23.3,23.3,23.3,23.3,0.0,0.0,1,1.33,1.33,,1.33,1.33,1.33,1.33,0.0,0.0,1,1.53,1.53,,1.53,1.53,1.53,1.53,0.0,0.0,1,1.83,1.83,,1.83,1.83,1.83,1.83,0.0,0.0,1,2.33,2.33,,2.33,2.33,2.33,2.33,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.20355139879697387,0,0.10177569939848694,0,0,0.0,0.06615420460901651,6.62,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C30,L1,TypeC,31.98,1.24,13.6,14.6,15.6,60.0,1.36,1.46,1.56,6.0,Absolute_Failure,50,1,13.6,13.6,,13.6,13.6,13.6,13.6,0.0,0.0,1,14.6,14.6,,14.6,14.6,14.6,14.6,0.0,0.0,1,15.6,15.6,,15.6,15.6,15.6,15.6,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.36,1.36,,1.36,1.36,1.36,1.36,0.0,0.0,1,1.46,1.46,,1.46,1.46,1.46,1.46,0.0,0.0,1,1.56,1.56,,1.56,1.56,1.56,1.56,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.26107740164246657,0,0.13053870082123328,0,1,10.0,0.33485015553380165,33.49,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
C31,L1,TypeA,31.45,1.04,11.85,12.85,13.85,60.0,1.18,1.28,1.38,6.0,Absolute_Failure,50,1,11.85,11.85,,11.85,11.85,11.85,11.85,0.0,0.0,1,12.85,12.85,,12.85,12.85,12.85,12.85,0.0,0.0,1,13.85,13.85,,13.85,13.85,13.85,13.85,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.18,1.18,,1.18,1.18,1.18,1.18,0.0,0.0,1,1.28,1.28,,1.28,1.28,1.28,1.28,0.0,0.0,1,1.38,1.38,,1.38,1.38,1.38,1.38,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.20015982488798986,0,0.10007991244399493,0,1,10.0,0.31505194308859674,31.51,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
C32,L1,TypeC,30.38,1.04,10.67,10.67,10.67,10.67,1.07,1.07,1.07,1.07,High_Stable,50,1,10.67,10.67,,10.67,10.67,10.67,10.67,0.0,0.0,1,10.67,10.67,,10.67,10.67,10.67,10.67,0.0,0.0,1,10.67,10.67,,10.67,10.67,10.67,10.67,0.0,0.0,1,10.67,10.67,,10.67,10.67,10.67,10.67,0.0,0.0,1,1.07,1.07,,1.07,1.07,1.07,1.07,0.0,0.0,1,1.07,1.07,,1.07,1.07,1.07,1.07,0.0,0.0,1,1.07,1.07,,1.07,1.07,1.07,1.07,0.0,0.0,1,1.07,1.07,,1.07,1.07,1.07,1.07,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.17347369091879303,0,0.08673684545939651,0,0,0.0,0.05637894954860773,5.64,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C33,L1,TypeB,33.41,1.21,11.38,13.38,16.38,21.38,1.14,1.34,1.64,2.14,Latent_Defect,50,1,11.38,11.38,,11.38,11.38,11.38,11.38,0.0,0.0,1,13.38,13.38,,13.38,13.38,13.38,13.38,0.0,0.0,1,16.38,16.38,,16.38,16.38,16.38,16.38,0.0,0.0,1,21.38,21.38,,21.38,21.38,21.38,21.38,0.0,0.0,1,1.14,1.14,,1.14,1.14,1.14,1.14,0.0,0.0,1,1.34,1.34,,1.34,1.34,1.34,1.34,0.0,0.0,1,1.64,1.64,,1.64,1.64,1.64,1.64,0.0,0.0,1,2.14,2.14,,2.14,2.14,2.14,2.14,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.15672421245023277,0,0.07836210622511638,0,0,0.0,0.05093536904632565,5.09,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C34,L1,TypeB,26.25,1.1,14.72,15.72,34.72,36.72,1.47,1.57,3.47,3.67,Sudden_Anomaly,50,1,14.72,14.72,,14.72,14.72,14.72,14.72,0.0,0.0,1,15.72,15.72,,15.72,15.72,15.72,15.72,0.0,0.0,1,34.72,34.72,,34.72,34.72,34.72,34.72,0.0,0.0,1,36.72,36.72,,36.72,36.72,36.72,36.72,0.0,0.0,1,1.47,1.47,,1.47,1.47,1.47,1.47,0.0,0.0,1,1.57,1.57,,1.57,1.57,1.57,1.57,0.0,0.0,1,3.47,3.47,,3.47,3.47,3.47,3.47,0.0,0.0,1,3.67,3.67,,3.67,3.67,3.67,3.67,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.4429188857141118,1,0.2214594428570559,0,0,0.0,0.14394863785708634,14.39,LOW,PASS,Isolation Forest identified an unusual multivariate pattern.,8,16000,8
C35,L1,TypeA,32.95,1.02,11.78,12.78,31.78,33.78,1.18,1.28,3.18,3.38,Sudden_Anomaly,50,1,11.78,11.78,,11.78,11.78,11.78,11.78,0.0,0.0,1,12.78,12.78,,12.78,12.78,12.78,12.78,0.0,0.0,1,31.78,31.78,,31.78,31.78,31.78,31.78,0.0,0.0,1,33.78,33.78,,33.78,33.78,33.78,33.78,0.0,0.0,1,1.18,1.18,,1.18,1.18,1.18,1.18,0.0,0.0,1,1.28,1.28,,1.28,1.28,1.28,1.28,0.0,0.0,1,3.18,3.18,,3.18,3.18,3.18,3.18,0.0,0.0,1,3.38,3.38,,3.38,3.38,3.38,3.38,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2784438622949721,0,0.13922193114748604,0,0,0.0,0.09049425524586593,9.05,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C36,L1,TypeC,26.73,1.26,12.41,13.41,14.41,60.0,1.24,1.34,1.44,6.0,Absolute_Failure,50,1,12.41,12.41,,12.41,12.41,12.41,12.41,0.0,0.0,1,13.41,13.41,,13.41,13.41,13.41,13.41,0.0,0.0,1,14.41,14.41,,14.41,14.41,14.41,14.41,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.24,1.24,,1.24,1.24,1.24,1.24,0.0,0.0,1,1.34,1.34,,1.34,1.34,1.34,1.34,0.0,0.0,1,1.44,1.44,,1.44,1.44,1.44,1.44,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.2314054277573591,0,0.11570271387867954,0,1,10.0,0.3252067640211417,32.52,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
C37,L1,TypeC,33.41,1.07,9.23,9.23,9.23,9.23,0.92,0.92,0.92,0.92,High_Stable,50,1,9.23,9.23,,9.23,9.23,9.23,9.23,0.0,0.0,1,9.23,9.23,,9.23,9.23,9.23,9.23,0.0,0.0,1,9.23,9.23,,9.23,9.23,9.23,9.23,0.0,0.0,1,9.23,9.23,,9.23,9.23,9.23,9.23,0.0,0.0,1,0.92,0.92,,0.92,0.92,0.92,0.92,0.0,0.0,1,0.92,0.92,,0.92,0.92,0.92,0.92,0.0,0.0,1,0.92,0.92,,0.92,0.92,0.92,0.92,0.0,0.0,1,0.92,0.92,,0.92,0.92,0.92,0.92,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.26996599541096217,0,0.13498299770548108,0,0,0.0,0.0877389485085627,8.77,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C38,L1,TypeA,30.51,1.12,12.2,13.2,14.2,60.0,1.22,1.32,1.42,6.0,Absolute_Failure,50,1,12.2,12.2,,12.2,12.2,12.2,12.2,0.0,0.0,1,13.2,13.2,,13.2,13.2,13.2,13.2,0.0,0.0,1,14.2,14.2,,14.2,14.2,14.2,14.2,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.22,1.22,,1.22,1.22,1.22,1.22,0.0,0.0,1,1.32,1.32,,1.32,1.32,1.32,1.32,0.0,0.0,1,1.42,1.42,,1.42,1.42,1.42,1.42,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.18287577720066592,0,0.09143788860033296,0,1,10.0,0.30943462759021645,30.94,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
C39,L1,TypeB,32.14,1.11,8.29,9.29,10.29,11.29,0.83,0.93,1.03,1.13,Normal,50,1,8.29,8.29,,8.29,8.29,8.29,8.29,0.0,0.0,1,9.29,9.29,,9.29,9.29,9.29,9.29,0.0,0.0,1,10.29,10.29,,10.29,10.29,10.29,10.29,0.0,0.0,1,11.29,11.29,,11.29,11.29,11.29,11.29,0.0,0.0,1,0.83,0.83,,0.83,0.83,0.83,0.83,0.0,0.0,1,0.93,0.93,,0.93,0.93,0.93,0.93,0.0,0.0,1,1.03,1.03,,1.03,1.03,1.03,1.03,0.0,0.0,1,1.13,1.13,,1.13,1.13,1.13,1.13,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.1969699992075193,0,0.09848499960375964,0,0,0.0,0.06401524974244377,6.4,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C40,L1,TypeB,27.89,1.21,14.5,15.5,16.5,17.5,1.45,1.55,1.65,1.75,Normal,50,1,14.5,14.5,,14.5,14.5,14.5,14.5,0.0,0.0,1,15.5,15.5,,15.5,15.5,15.5,15.5,0.0,0.0,1,16.5,16.5,,16.5,16.5,16.5,16.5,0.0,0.0,1,17.5,17.5,,17.5,17.5,17.5,17.5,0.0,0.0,1,1.45,1.45,,1.45,1.45,1.45,1.45,0.0,0.0,1,1.55,1.55,,1.55,1.55,1.55,1.55,0.0,0.0,1,1.65,1.65,,1.65,1.65,1.65,1.65,0.0,0.0,1,1.75,1.75,,1.75,1.75,1.75,1.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.14018630680953278,0,0.07009315340476639,0,0,0.0,0.045560549713098156,4.56,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C41,L1,TypeC,29.69,1.06,11.99,12.99,13.99,14.99,1.2,1.3,1.4,1.5,Normal,50,1,11.99,11.99,,11.99,11.99,11.99,11.99,0.0,0.0,1,12.99,12.99,,12.99,12.99,12.99,12.99,0.0,0.0,1,13.99,13.99,,13.99,13.99,13.99,13.99,0.0,0.0,1,14.99,14.99,,14.99,14.99,14.99,14.99,0.0,0.0,1,1.2,1.2,,1.2,1.2,1.2,1.2,0.0,0.0,1,1.3,1.3,,1.3,1.3,1.3,1.3,0.0,0.0,1,1.4,1.4,,1.4,1.4,1.4,1.4,0.0,0.0,1,1.5,1.5,,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0188492592132623,0,0.00942462960663115,0,0,0.0,0.006126009244310248,0.61,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C42,L1,TypeC,25.45,1.05,8.68,9.68,10.68,11.68,0.87,0.97,1.07,1.17,Normal,50,1,8.68,8.68,,8.68,8.68,8.68,8.68,0.0,0.0,1,9.68,9.68,,9.68,9.68,9.68,9.68,0.0,0.0,1,10.68,10.68,,10.68,10.68,10.68,10.68,0.0,0.0,1,11.68,11.68,,11.68,11.68,11.68,11.68,0.0,0.0,1,0.87,0.87,,0.87,0.87,0.87,0.87,0.0,0.0,1,0.97,0.97,,0.97,0.97,0.97,0.97,0.0,0.0,1,1.07,1.07,,1.07,1.07,1.07,1.07,0.0,0.0,1,1.17,1.17,,1.17,1.17,1.17,1.17,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.18527686795876563,0,0.09263843397938282,0,0,0.0,0.06021498208659883,6.02,LOW,PASS,No strong anomaly evidence detected; component follows its group pattern.,8,16000,8
C43,L1,TypeC,31.34,1.16,10.05,11.05,12.05,60.0,1.0,1.1,1.2,6.0,Absolute_Failure,50,1,10.05,10.05,,10.05,10.05,10.05,10.05,0.0,0.0,1,11.05,11.05,,11.05,11.05,11.05,11.05,0.0,0.0,1,12.05,12.05,,12.05,12.05,12.05,12.05,0.0,0.0,1,60.0,60.0,,60.0,60.0,60.0,60.0,0.0,0.0,1,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,1,1.1,1.1,,1.1,1.1,1.1,1.1,0.0,0.0,1,1.2,1.2,,1.2,1.2,1.2,1.2,0.0,0.0,1,6.0,6.0,,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.19671409569838513,0,0.09835704784919257,0,1,10.0,0.3139320811019752,31.39,MEDIUM,REJECT,final Iddq exceeds the absolute specification limit.,8,16000,8
