component_id,lot_id,component_type,temperature_C,voltage_V,iddq_0h_uA,iddq_24h_uA,absolute_limit_uA,drift_0_24_uA_per_h,zscore_0h,robust_zscore_0h,z_anomaly_0h,robust_z_anomaly_0h,iqr_anomaly_0h,zscore_24h,robust_zscore_24h,z_anomaly_24h,robust_z_anomaly_24h,iqr_anomaly_24h,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,predicted_drift_uA,predicted_drift_rate,safety_slope,drift_slope_excess,early_drift_flag,predicted_limit_exceeded,uncertainty_adjusted_failure,limit_margin_uA,upper_bound_limit_margin_uA,future_drift_risk,module_b_status,module_b_explanation,anomaly_evidence_count,anomaly_score,current_anomaly_level,early_drift_direction,future_drift_abnormal,future_failure_predicted,current_anomaly_contribution,future_drift_contribution,future_failure_contribution,risk_score,drift_severity,final_risk_level,final_decision,risk_explanation,risk_priority
C010340,LOT-001,IC_A,126.38,3.306,26.75,41.195,50.0,0.601875,3.771616994679869,17.090124127230414,True,True,True,5.18279606676929,27.44060126582273,True,True,True,71.94511225779087,68.2896151744452,75.60060934113653,45.19511225779087,0.2690185253439933,0.0078669642857142,0.261151561058279,True,True,True,-21.945112257790868,-25.600609341136533,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C040050,LOT-004,IC_A,126.14,3.254,23.008,34.449,50.0,0.4767083333333333,3.210760582874112,15.887632108486429,True,True,True,4.438822549829465,24.734341263940507,True,True,True,63.91255039656171,60.257053313216055,67.56804747990738,40.90455039656172,0.2434794666462007,0.0078669642857142,0.2356125023604864,True,True,True,-13.912550396561713,-17.568047479907378,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C080165,LOT-008,IC_A,123.33,3.339,27.216,40.82,50.0,0.5668333333333333,4.149597286237557,15.926233059548233,True,True,True,5.38787147456807,24.21122889800704,True,True,True,67.87017546774754,64.21467838440188,71.52567255109321,40.65417546774754,0.2419891396889734,0.0078669642857142,0.2341221754032591,True,True,True,-17.870175467747544,-21.52567255109321,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C020447,LOT-002,IC_A,125.98,3.267,23.815,32.754,50.0,0.3724583333333331,3.0794990329279948,11.48027357357358,True,True,True,4.0049393096789245,17.816973805411624,True,True,True,63.62689621269008,59.97139912934442,67.28239329603574,39.81189621269007,0.2369755726945837,0.0078669642857142,0.2291086084088694,True,True,True,-13.626896212690076,-17.282393296035735,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C040371,LOT-004,IC_A,126.29,3.258,24.102,35.621,50.0,0.4799583333333334,3.496189260539175,17.178800962379693,True,True,True,4.664455431709099,25.909826765799245,True,True,True,63.645800453733735,59.99030337038808,67.30129753707939,39.54380045373374,0.2353797646055579,0.0078669642857142,0.2275128003198436,True,True,True,-13.645800453733736,-17.301297537079392,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C010117,LOT-001,IC_A,126.41,3.31,25.16,35.422,50.0,0.4275833333333332,3.375179612075588,15.426113266097754,True,True,True,4.146663511013135,22.252208860759445,True,True,True,64.68704070156926,61.0315436182236,68.34253778491492,39.52704070156926,0.2352800041760075,0.0078669642857142,0.2274130398902932,True,True,True,-14.68704070156926,-18.342537784914924,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C080484,LOT-008,IC_A,123.07,3.343,24.283,35.424,50.0,0.4642083333333333,3.3935855187580013,13.218076317590672,True,True,True,4.385106771528049,19.94440357561548,True,True,True,63.74641559063848,60.09091850729282,67.40191267398414,39.46341559063848,0.2349012832776099,0.0078669642857142,0.2270343189918957,True,True,True,-13.746415590638478,-17.401912673984143,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C040334,LOT-004,IC_A,126.24,3.26,27.393,40.756,50.0,0.5567916666666667,4.354823427080056,21.06292957130357,True,True,True,5.6530431863609065,31.060098141263925,True,True,True,66.8555354498904,63.20003836654474,70.51103253323606,39.4625354498904,0.2348960443445857,0.0078669642857142,0.2270290800588714,True,True,True,-16.855535449890397,-20.51103253323606,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C060023,LOT-006,IC_A,127.09,3.305,24.179,35.775,50.0,0.4831666666666667,3.3688135009924984,14.853317216981106,True,True,True,4.877025365483569,24.39995324768023,True,True,True,63.56819204779939,59.912694964453735,67.22368913114505,39.3891920477994,0.2344594764749964,0.0078669642857142,0.2265925121892821,True,True,True,-13.568192047799393,-17.22368913114505,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C040184,LOT-004,IC_A,126.19,3.265,24.504,34.393,50.0,0.4120416666666666,3.6010725589133576,17.653252405949246,True,True,True,4.428041456497333,24.678174721189578,True,True,True,63.776266675054096,60.12076959170844,67.43176375839975,39.2722666750541,0.2337634921134172,0.0078669642857142,0.2258965278277029,True,True,True,-13.776266675054096,-17.431763758399754,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C010104,LOT-001,IC_A,126.49,3.304,25.58,36.123,50.0,0.4392916666666666,3.479898920688038,15.86566330488751,True,True,True,4.272478325076025,22.882221518987294,True,True,True,64.67993551677486,61.0244384334292,68.33543260012053,39.09993551677486,0.2327377114093742,0.0078669642857142,0.2248707471236599,True,True,True,-14.679935516774862,-18.335432600120527,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C090056,LOT-009,IC_A,124.89,3.282,25.61,35.199,50.0,0.3995416666666666,3.790035528357909,11.686362528344665,True,True,True,4.334317926282632,16.342503694581282,True,True,True,64.38075318768037,60.72525610433471,68.03625027102603,38.77075318768037,0.2307782927838117,0.0078669642857142,0.2229113284980974,True,True,True,-14.38075318768037,-18.036250271026034,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C070144,LOT-007,IC_A,125.41,3.299,23.307,31.278,50.0,0.332125,3.112021733171843,8.700918774319062,True,True,True,3.7386990582540784,12.400218448729182,True,True,True,61.71191365519199,58.05641657184633,65.36741073853764,38.40491365519199,0.2286006765189999,0.0078669642857142,0.2207337122332856,True,True,True,-11.711913655191983,-15.367410738537645,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C090138,LOT-009,IC_A,125.12,3.292,23.334,31.133,50.0,0.3249583333333333,3.183332996747181,9.945816043083894,True,True,True,3.569122901962757,13.640516502463058,True,True,True,61.6336259508269,57.97812886748124,65.28912303417256,38.29962595082689,0.2279739639930172,0.0078669642857142,0.2201069997073029,True,True,True,-11.633625950826897,-15.289123034172562,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C100322,LOT-010,IC_A,124.81,3.277,27.342,38.834,50.0,0.4788333333333335,3.315922593983755,14.897138402242469,True,True,True,4.413792249112549,21.74348570577727,True,True,True,65.54846428715729,61.89296720381163,69.20396137050295,38.20646428715729,0.2274194302806981,0.0078669642857142,0.2195524659949838,True,True,True,-15.548464287157287,-19.203961370502952,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C070405,LOT-007,IC_A,125.26,3.289,22.865,29.529,50.0,0.2776666666666667,3.0003484639189324,8.41091001945525,True,True,True,3.405915294267668,11.366300394390883,True,True,True,61.01768051424964,57.36218343090398,64.6731775975953,38.15268051424964,0.2270992887752954,0.0078669642857142,0.2192323244895812,True,True,True,-11.01768051424964,-14.673177597595298,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C060261,LOT-006,IC_A,127.33,3.308,25.357,33.238,50.0,0.328375,3.677850655902468,16.102626965408778,True,True,True,4.357499461133178,21.95711741613134,True,True,True,63.49196096296065,59.83646387961499,67.14745804630631,38.13496096296065,0.2269938152557181,0.0078669642857142,0.2191268509700038,True,True,True,-13.491960962960649,-17.147458046306312,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C080295,LOT-008,IC_A,123.31,3.331,27.341,39.081,50.0,0.4891666666666667,4.18181735815537,16.04165058179327,True,True,True,5.064704717973075,22.836134525205168,True,True,True,65.41402029310967,61.758523209764014,69.06951737645534,38.07302029310967,0.2266251207923194,0.0078669642857142,0.2187581565066051,True,True,True,-15.414020293109672,-19.069517376455337,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C040279,LOT-004,IC_A,125.96,3.261,27.173,36.434,50.0,0.3858749999999999,4.297424607074283,20.80327952755904,True,True,True,4.82097380454881,26.725244609665413,True,True,True,65.02397005086581,61.36847296752016,68.67946713421148,37.85097005086581,0.2253033931599155,0.0078669642857142,0.2174364288742012,True,True,True,-15.023970050865811,-18.67946713421148,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C090327,LOT-009,IC_A,125.0,3.29,27.687,41.059,50.0,0.5571666666666665,4.3436915732416885,13.27472590702947,True,True,True,5.43713220137227,20.236661330049262,True,True,True,65.50968722965229,61.85419014630663,69.16518431299795,37.82268722965229,0.2251350430336445,0.0078669642857142,0.2172680787479302,True,True,True,-15.509687229652286,-19.16518431299795,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
C030322,LOT-003,IC_A,125.64,3.313,23.634,32.277,50.0,0.360125,3.0911126017245074,12.208356449375865,True,True,True,3.777224989006322,17.25957172619048,True,True,True,61.3073523056457,57.65185522230004,64.96284938899136,37.6733523056457,0.2242461446764625,0.0078669642857142,0.2163791803907482,True,True,True,-11.3073523056457,-14.96284938899136,HIGH,PREDICTED_FAILURE,Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Predicted future drift exceeds dynamic safety boundary,6,1.0,HIGH,INCREASING,True,True,30.0,30,40,100.0,CRITICAL,CRITICAL,IMMEDIATE_REVIEW,Current anomaly evidence: HIGH; Predicted future drift exceeds dynamic safety boundary; Point prediction exceeds absolute specification limit; Prediction uncertainty interval reaches or exceeds absolute limit; Iddq increased between 0h and 24h,1
