component_id,lot_id,component_type,iddq_0h_uA,iddq_24h_uA,early_iddq_change_uA,drift_0_24_uA_per_h,anomaly_score,current_anomaly_level,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,absolute_limit_uA,predicted_limit_margin_uA,upper_limit_margin_uA,predicted_limit_utilization_percent,upper_limit_utilization_percent,prediction_interval_width_uA,predicted_drift_rate,safety_slope,drift_slope_excess,future_drift_risk,risk_score,final_risk_level,final_decision,primary_risk_driver,evidence_summary,screening_category,screening_recommendation,detailed_explanation
C020030,LOT-002,IC_A,25.386,39.049,13.663,0.5692916666666666,1.0,HIGH,68.31178090395015,64.65628382060449,71.96727798729582,50.0,-18.31178090395015,-21.967277987295816,136.6235618079003,143.93455597459163,7.31099416669133,0.2555106006187509,0.0078669642857142,0.2476436363330366,HIGH,100.0,CRITICAL,IMMEDIATE_REVIEW,PREDICTED_FUTURE_FAILURE,Multiple early anomaly indicators triggered | Iddq increased between 0h and 24h | Predicted 168h Iddq exceeds specification limit | Upper prediction bound reaches or exceeds specification limit | Predicted future drift exceeds dynamic safety boundary,IMMEDIATE_REVIEW,IMMEDIATE ENGINEERING REVIEW: Prioritize this component for confirmatory screening and investigate the predicted future failure risk.,Component C020030 has been classified as CRITICAL risk. Early Iddq changed from 25.39 µA at 0h to 39.05 µA at 24h. The early drift rate is 0.5693 µA/hour. Current anomaly level is HIGH with an anomaly evidence score of 1.00. The model predicts 68.31 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction is 18.31 µA above the limit. The 90% prediction interval is approximately 64.66 to 71.97 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: IMMEDIATE_REVIEW.
C070303,LOT-007,IC_A,26.118,39.318,13.2,0.5499999999999999,1.0,HIGH,69.02065775378783,65.36516067044217,72.6761548371335,50.0,-19.02065775378783,-22.676154837133495,138.04131550757566,145.352309674267,7.31099416669133,0.2553729628201657,0.0078669642857142,0.2475059985344514,HIGH,100.0,CRITICAL,IMMEDIATE_REVIEW,PREDICTED_FUTURE_FAILURE,Multiple early anomaly indicators triggered | Iddq increased between 0h and 24h | Predicted 168h Iddq exceeds specification limit | Upper prediction bound reaches or exceeds specification limit | Predicted future drift exceeds dynamic safety boundary,IMMEDIATE_REVIEW,IMMEDIATE ENGINEERING REVIEW: Prioritize this component for confirmatory screening and investigate the predicted future failure risk.,Component C070303 has been classified as CRITICAL risk. Early Iddq changed from 26.12 µA at 0h to 39.32 µA at 24h. The early drift rate is 0.5500 µA/hour. Current anomaly level is HIGH with an anomaly evidence score of 1.00. The model predicts 69.02 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction is 19.02 µA above the limit. The 90% prediction interval is approximately 65.37 to 72.68 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: IMMEDIATE_REVIEW.
C050454,LOT-005,IC_A,26.935,38.554,11.619000000000003,0.4841250000000001,1.0,HIGH,69.25973019309161,65.60423310974595,72.91522727643728,50.0,-19.259730193091613,-22.915227276437278,138.51946038618323,145.83045455287456,7.31099416669133,0.2519329178160215,0.0078669642857142,0.2440659535303072,HIGH,100.0,CRITICAL,IMMEDIATE_REVIEW,PREDICTED_FUTURE_FAILURE,Multiple early anomaly indicators triggered | Iddq increased between 0h and 24h | Predicted 168h Iddq exceeds specification limit | Upper prediction bound reaches or exceeds specification limit | Predicted future drift exceeds dynamic safety boundary,IMMEDIATE_REVIEW,IMMEDIATE ENGINEERING REVIEW: Prioritize this component for confirmatory screening and investigate the predicted future failure risk.,Component C050454 has been classified as CRITICAL risk. Early Iddq changed from 26.93 µA at 0h to 38.55 µA at 24h. The early drift rate is 0.4841 µA/hour. Current anomaly level is HIGH with an anomaly evidence score of 1.00. The model predicts 69.26 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction is 19.26 µA above the limit. The 90% prediction interval is approximately 65.60 to 72.92 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: IMMEDIATE_REVIEW.
C030156,LOT-003,IC_A,25.582,36.495,10.912999999999997,0.4547083333333332,1.0,HIGH,67.77183934983763,64.11634226649197,71.4273364331833,50.0,-17.771839349837634,-21.4273364331833,135.54367869967527,142.8546728663666,7.31099416669133,0.2511299961299859,0.0078669642857142,0.2432630318442716,HIGH,100.0,CRITICAL,IMMEDIATE_REVIEW,PREDICTED_FUTURE_FAILURE,Multiple early anomaly indicators triggered | Iddq increased between 0h and 24h | Predicted 168h Iddq exceeds specification limit | Upper prediction bound reaches or exceeds specification limit | Predicted future drift exceeds dynamic safety boundary,IMMEDIATE_REVIEW,IMMEDIATE ENGINEERING REVIEW: Prioritize this component for confirmatory screening and investigate the predicted future failure risk.,Component C030156 has been classified as CRITICAL risk. Early Iddq changed from 25.58 µA at 0h to 36.49 µA at 24h. The early drift rate is 0.4547 µA/hour. Current anomaly level is HIGH with an anomaly evidence score of 1.00. The model predicts 67.77 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction is 17.77 µA above the limit. The 90% prediction interval is approximately 64.12 to 71.43 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: IMMEDIATE_REVIEW.
C100060,LOT-010,IC_A,26.493,39.007,12.514,0.5214166666666666,1.0,HIGH,68.6313700796356,64.97587299628994,72.28686716298127,50.0,-18.6313700796356,-22.286867162981267,137.2627401592712,144.57373432596253,7.31099416669133,0.2508236314264024,0.0078669642857142,0.2429566671406881,HIGH,100.0,CRITICAL,IMMEDIATE_REVIEW,PREDICTED_FUTURE_FAILURE,Multiple early anomaly indicators triggered | Iddq increased between 0h and 24h | Predicted 168h Iddq exceeds specification limit | Upper prediction bound reaches or exceeds specification limit | Predicted future drift exceeds dynamic safety boundary,IMMEDIATE_REVIEW,IMMEDIATE ENGINEERING REVIEW: Prioritize this component for confirmatory screening and investigate the predicted future failure risk.,Component C100060 has been classified as CRITICAL risk. Early Iddq changed from 26.49 µA at 0h to 39.01 µA at 24h. The early drift rate is 0.5214 µA/hour. Current anomaly level is HIGH with an anomaly evidence score of 1.00. The model predicts 68.63 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction is 18.63 µA above the limit. The 90% prediction interval is approximately 64.98 to 72.29 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: IMMEDIATE_REVIEW.
C010218,LOT-001,IC_A,24.951,36.473,11.521999999999998,0.4800833333333332,1.0,HIGH,66.76647225946965,63.11097517612399,70.42196934281532,50.0,-16.76647225946965,-20.421969342815316,133.5329445189393,140.84393868563063,7.310994166691323,0.2489016205920812,0.0078669642857142,0.2410346563063669,HIGH,100.0,CRITICAL,IMMEDIATE_REVIEW,PREDICTED_FUTURE_FAILURE,Multiple early anomaly indicators triggered | Iddq increased between 0h and 24h | Predicted 168h Iddq exceeds specification limit | Upper prediction bound reaches or exceeds specification limit | Predicted future drift exceeds dynamic safety boundary,IMMEDIATE_REVIEW,IMMEDIATE ENGINEERING REVIEW: Prioritize this component for confirmatory screening and investigate the predicted future failure risk.,Component C010218 has been classified as CRITICAL risk. Early Iddq changed from 24.95 µA at 0h to 36.47 µA at 24h. The early drift rate is 0.4801 µA/hour. Current anomaly level is HIGH with an anomaly evidence score of 1.00. The model predicts 66.77 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction is 16.77 µA above the limit. The 90% prediction interval is approximately 63.11 to 70.42 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: IMMEDIATE_REVIEW.
C090342,LOT-009,IC_A,23.231,32.719,9.488,0.3953333333333333,1.0,HIGH,64.68723729834056,61.031740214994905,68.34273438168623,50.0,-14.687237298340563,-18.342734381686228,129.37447459668113,136.68546876337246,7.310994166691323,0.2467633172520271,0.0078669642857142,0.2388963529663128,HIGH,100.0,CRITICAL,IMMEDIATE_REVIEW,PREDICTED_FUTURE_FAILURE,Multiple early anomaly indicators triggered | Iddq increased between 0h and 24h | Predicted 168h Iddq exceeds specification limit | Upper prediction bound reaches or exceeds specification limit | Predicted future drift exceeds dynamic safety boundary,IMMEDIATE_REVIEW,IMMEDIATE ENGINEERING REVIEW: Prioritize this component for confirmatory screening and investigate the predicted future failure risk.,Component C090342 has been classified as CRITICAL risk. Early Iddq changed from 23.23 µA at 0h to 32.72 µA at 24h. The early drift rate is 0.3953 µA/hour. Current anomaly level is HIGH with an anomaly evidence score of 1.00. The model predicts 64.69 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction is 14.69 µA above the limit. The 90% prediction interval is approximately 61.03 to 68.34 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: IMMEDIATE_REVIEW.
C090081,LOT-009,IC_A,22.979,33.037,10.058,0.4190833333333333,1.0,HIGH,64.31318796996749,60.65769088662183,67.96868505331315,50.0,-14.313187969967487,-17.968685053313152,128.62637593993497,135.9373701066263,7.310994166691323,0.2460368331545683,0.0078669642857142,0.238169868868854,HIGH,100.0,CRITICAL,IMMEDIATE_REVIEW,PREDICTED_FUTURE_FAILURE,Multiple early anomaly indicators triggered | Iddq increased between 0h and 24h | Predicted 168h Iddq exceeds specification limit | Upper prediction bound reaches or exceeds specification limit | Predicted future drift exceeds dynamic safety boundary,IMMEDIATE_REVIEW,IMMEDIATE ENGINEERING REVIEW: Prioritize this component for confirmatory screening and investigate the predicted future failure risk.,Component C090081 has been classified as CRITICAL risk. Early Iddq changed from 22.98 µA at 0h to 33.04 µA at 24h. The early drift rate is 0.4191 µA/hour. Current anomaly level is HIGH with an anomaly evidence score of 1.00. The model predicts 64.31 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction is 14.31 µA above the limit. The 90% prediction interval is approximately 60.66 to 67.97 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: IMMEDIATE_REVIEW.
C040050,LOT-004,IC_A,23.008,34.449,11.440999999999999,0.4767083333333333,1.0,HIGH,63.91255039656171,60.257053313216055,67.56804747990738,50.0,-13.912550396561713,-17.568047479907378,127.82510079312344,135.13609495981476,7.310994166691323,0.2434794666462007,0.0078669642857142,0.2356125023604864,HIGH,100.0,CRITICAL,IMMEDIATE_REVIEW,PREDICTED_FUTURE_FAILURE,Multiple early anomaly indicators triggered | Iddq increased between 0h and 24h | Predicted 168h Iddq exceeds specification limit | Upper prediction bound reaches or exceeds specification limit | Predicted future drift exceeds dynamic safety boundary,IMMEDIATE_REVIEW,IMMEDIATE ENGINEERING REVIEW: Prioritize this component for confirmatory screening and investigate the predicted future failure risk.,Component C040050 has been classified as CRITICAL risk. Early Iddq changed from 23.01 µA at 0h to 34.45 µA at 24h. The early drift rate is 0.4767 µA/hour. Current anomaly level is HIGH with an anomaly evidence score of 1.00. The model predicts 63.91 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction is 13.91 µA above the limit. The 90% prediction interval is approximately 60.26 to 67.57 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: IMMEDIATE_REVIEW.
C080165,LOT-008,IC_A,27.216,40.82,13.604,0.5668333333333333,1.0,HIGH,67.87017546774754,64.21467838440188,71.52567255109321,50.0,-17.870175467747544,-21.52567255109321,135.7403509354951,143.05134510218642,7.31099416669133,0.2419891396889734,0.0078669642857142,0.2341221754032591,HIGH,100.0,CRITICAL,IMMEDIATE_REVIEW,PREDICTED_FUTURE_FAILURE,Multiple early anomaly indicators triggered | Iddq increased between 0h and 24h | Predicted 168h Iddq exceeds specification limit | Upper prediction bound reaches or exceeds specification limit | Predicted future drift exceeds dynamic safety boundary,IMMEDIATE_REVIEW,IMMEDIATE ENGINEERING REVIEW: Prioritize this component for confirmatory screening and investigate the predicted future failure risk.,Component C080165 has been classified as CRITICAL risk. Early Iddq changed from 27.22 µA at 0h to 40.82 µA at 24h. The early drift rate is 0.5668 µA/hour. Current anomaly level is HIGH with an anomaly evidence score of 1.00. The model predicts 67.87 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction is 17.87 µA above the limit. The 90% prediction interval is approximately 64.21 to 71.53 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: IMMEDIATE_REVIEW.
C020447,LOT-002,IC_A,23.815,32.754,8.938999999999997,0.3724583333333331,1.0,HIGH,63.62689621269008,59.97139912934442,67.28239329603574,50.0,-13.626896212690077,-17.282393296035735,127.25379242538015,134.56478659207147,7.310994166691316,0.2369755726945837,0.0078669642857142,0.2291086084088694,HIGH,100.0,CRITICAL,IMMEDIATE_REVIEW,PREDICTED_FUTURE_FAILURE,Multiple early anomaly indicators triggered | Iddq increased between 0h and 24h | Predicted 168h Iddq exceeds specification limit | Upper prediction bound reaches or exceeds specification limit | Predicted future drift exceeds dynamic safety boundary,IMMEDIATE_REVIEW,IMMEDIATE ENGINEERING REVIEW: Prioritize this component for confirmatory screening and investigate the predicted future failure risk.,Component C020447 has been classified as CRITICAL risk. Early Iddq changed from 23.82 µA at 0h to 32.75 µA at 24h. The early drift rate is 0.3725 µA/hour. Current anomaly level is HIGH with an anomaly evidence score of 1.00. The model predicts 63.63 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction is 13.63 µA above the limit. The 90% prediction interval is approximately 59.97 to 67.28 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: IMMEDIATE_REVIEW.
C040371,LOT-004,IC_A,24.102,35.621,11.519000000000002,0.4799583333333334,1.0,HIGH,63.645800453733735,59.99030337038808,67.30129753707939,50.0,-13.645800453733735,-17.301297537079392,127.29160090746747,134.60259507415878,7.310994166691316,0.2353797646055579,0.0078669642857142,0.2275128003198436,HIGH,100.0,CRITICAL,IMMEDIATE_REVIEW,PREDICTED_FUTURE_FAILURE,Multiple early anomaly indicators triggered | Iddq increased between 0h and 24h | Predicted 168h Iddq exceeds specification limit | Upper prediction bound reaches or exceeds specification limit | Predicted future drift exceeds dynamic safety boundary,IMMEDIATE_REVIEW,IMMEDIATE ENGINEERING REVIEW: Prioritize this component for confirmatory screening and investigate the predicted future failure risk.,Component C040371 has been classified as CRITICAL risk. Early Iddq changed from 24.10 µA at 0h to 35.62 µA at 24h. The early drift rate is 0.4800 µA/hour. Current anomaly level is HIGH with an anomaly evidence score of 1.00. The model predicts 63.65 µA at 168h. The applicable prototype specification limit is 50.00 µA. The prediction is 13.65 µA above the limit. The 90% prediction interval is approximately 59.99 to 67.30 µA. The predicted future drift is above the dynamic safety boundary. Final screening decision: IMMEDIATE_REVIEW.
