component_id,iddq_168h_uA,ground_truth,absolute_limit_uA,predicted_168h_uA,final_risk_level,final_decision,prediction_error_uA,absolute_prediction_error_uA,actual_future_failure,predicted_future_failure,actual_abnormal,predicted_abnormal,component_type
C020443,11.008,Normal,50.0,11.228487819780314,LOW,NORMAL,0.22048781978031506,0.22048781978031506,False,False,False,False,IC_A
C010100,10.01,Normal,50.0,10.11618194334486,LOW,NORMAL,0.10618194334485942,0.10618194334485942,False,False,False,False,IC_A
C040413,10.955,Normal,50.0,11.217763609122668,LOW,NORMAL,0.2627636091226684,0.2627636091226684,False,False,False,False,IC_A
C040148,11.415,Normal,50.0,11.354807118240258,LOW,NORMAL,-0.06019288175974147,0.06019288175974147,False,False,False,False,IC_A
C100265,24.121,High_Stable,50.0,23.8480188125,WATCH,MONITOR,-0.27298118749999745,0.27298118749999745,False,False,True,True,IC_A
C060243,9.862,Normal,50.0,10.417545226795148,LOW,NORMAL,0.5555452267951484,0.5555452267951484,False,False,False,False,IC_A
C100298,64.69,Absolute_Failure,50.0,63.938922252886,CRITICAL,IMMEDIATE_REVIEW,-0.751077747113996,0.751077747113996,True,True,True,True,IC_A
C090362,11.296,Normal,50.0,11.17565125550039,LOW,NORMAL,-0.12034874449960853,0.12034874449960853,False,False,False,False,IC_A
C070184,8.564,Normal,50.0,9.0115166784106,LOW,NORMAL,0.44751667841059906,0.44751667841059906,False,False,False,False,IC_A
C070176,10.631,Normal,50.0,11.068384433756345,LOW,NORMAL,0.4373844337563444,0.4373844337563444,False,False,False,False,IC_A
C100046,12.634,Normal,50.0,12.250807236505032,LOW,NORMAL,-0.3831927634949679,0.3831927634949679,False,False,False,False,IC_A
C070158,11.798,Normal,50.0,11.754246950240496,LOW,NORMAL,-0.04375304975950378,0.04375304975950378,False,False,False,False,IC_A
C030439,28.138,Latent_Defect,50.0,31.24426864703631,MEDIUM,ENHANCED_MONITORING,3.106268647036309,3.106268647036309,False,False,True,True,IC_A
C020146,11.056,Normal,50.0,11.008724838523426,LOW,NORMAL,-0.0472751614765734,0.0472751614765734,False,False,False,False,IC_A
C010387,10.551,Normal,50.0,11.144281478687764,LOW,NORMAL,0.5932814786877643,0.5932814786877643,False,False,False,False,IC_A
C010369,10.523,Normal,50.0,10.866185019727444,LOW,NORMAL,0.34318501972744464,0.34318501972744464,False,False,False,False,IC_A
C100489,11.933,Normal,50.0,12.013670385725828,LOW,NORMAL,0.08067038572582774,0.08067038572582774,False,False,False,False,IC_A
C090136,10.478,Normal,50.0,10.369533205746022,LOW,NORMAL,-0.1084667942539781,0.1084667942539781,False,False,False,False,IC_A
C030013,11.111,Normal,50.0,11.620040517154314,LOW,NORMAL,0.5090405171543129,0.5090405171543129,False,False,False,False,IC_A
C040389,11.066,Normal,50.0,10.597140708597705,LOW,NORMAL,-0.4688592914022962,0.4688592914022962,False,False,False,False,IC_A
C050265,13.606,Normal,50.0,13.790796020233245,LOW,NORMAL,0.18479602023324482,0.18479602023324482,False,False,False,False,IC_A
C050417,12.477,Normal,50.0,12.326861124142404,LOW,NORMAL,-0.15013887585759633,0.15013887585759633,False,False,False,False,IC_A
C020237,10.907,Normal,50.0,10.560355107455466,LOW,NORMAL,-0.3466448925445338,0.3466448925445338,False,False,False,False,IC_A
C020235,9.046,Normal,50.0,9.225420819539094,LOW,NORMAL,0.17942081953909472,0.17942081953909472,False,False,False,False,IC_A
C090243,42.895,Latent_Defect,50.0,39.61654248034447,MEDIUM,ENHANCED_MONITORING,-3.2784575196555323,3.2784575196555323,False,False,True,True,IC_A
C090311,10.139,Normal,50.0,10.409919310621392,LOW,NORMAL,0.27091931062139274,0.27091931062139274,False,False,False,False,IC_A
C080036,9.169,Normal,50.0,9.52632129213352,LOW,NORMAL,0.3573212921335198,0.3573212921335198,False,False,False,False,IC_A
C030046,12.379,Normal,50.0,12.49587324942014,LOW,NORMAL,0.11687324942013966,0.11687324942013966,False,False,False,False,IC_A
C070390,9.207,Normal,50.0,9.001739165363228,LOW,NORMAL,-0.20526083463677303,0.20526083463677303,False,False,False,False,IC_A
C030334,36.266,Latent_Defect,50.0,36.63585958310836,MEDIUM,ENHANCED_MONITORING,0.3698595831083651,0.3698595831083651,False,False,True,True,IC_A
C050150,11.707,Normal,50.0,11.747239327327042,LOW,NORMAL,0.04023932732704161,0.04023932732704161,False,False,False,False,IC_A
C060325,11.564,Normal,50.0,11.318250682606276,LOW,NORMAL,-0.24574931739372374,0.24574931739372374,False,False,False,False,IC_A
C030223,13.31,Normal,50.0,14.005172094573345,MEDIUM,ENHANCED_MONITORING,0.6951720945733442,0.6951720945733442,False,False,False,True,IC_A
C100040,13.714,Normal,50.0,13.553667425081889,LOW,NORMAL,-0.1603325749181117,0.1603325749181117,False,False,False,False,IC_A
C090204,20.893,High_Stable,50.0,20.79146571593337,WATCH,MONITOR,-0.10153428406663068,0.10153428406663068,False,False,True,True,IC_A
C040274,9.17,Normal,50.0,9.453411337950236,LOW,NORMAL,0.2834113379502359,0.2834113379502359,False,False,False,False,IC_A
C090280,11.762,Normal,50.0,12.513572171875886,MEDIUM,ENHANCED_MONITORING,0.7515721718758854,0.7515721718758854,False,False,False,True,IC_A
C070247,10.101,Normal,50.0,10.05664195643204,LOW,NORMAL,-0.04435804356796069,0.04435804356796069,False,False,False,False,IC_A
C060070,12.142,Normal,50.0,12.049980389482478,LOW,NORMAL,-0.0920196105175215,0.0920196105175215,False,False,False,False,IC_A
C030267,12.044,Normal,50.0,11.474174954975256,LOW,NORMAL,-0.5698250450247446,0.5698250450247446,False,False,False,False,IC_A
C060289,45.549,Latent_Defect,50.0,41.56475912445887,MEDIUM,ENHANCED_MONITORING,-3.9842408755411327,3.9842408755411327,False,False,True,True,IC_A
C080122,10.447,Normal,50.0,10.011788665707014,LOW,NORMAL,-0.4352113342929851,0.4352113342929851,False,False,False,False,IC_A
C050167,13.001,Normal,50.0,13.311300091076328,LOW,NORMAL,0.3103000910763285,0.3103000910763285,False,False,False,False,IC_A
C090497,13.491,Normal,50.0,13.065712004557568,LOW,NORMAL,-0.42528799544243157,0.42528799544243157,False,False,False,False,IC_A
C090237,11.091,Normal,50.0,12.336980923744395,MEDIUM,ENHANCED_MONITORING,1.245980923744396,1.245980923744396,False,False,False,True,IC_A
C020265,9.439,Normal,50.0,10.132039968841202,MEDIUM,ENHANCED_MONITORING,0.6930399688412017,0.6930399688412017,False,False,False,True,IC_A
C100458,11.497,Normal,50.0,12.173909953215366,LOW,NORMAL,0.6769099532153664,0.6769099532153664,False,False,False,False,IC_A
C010136,11.319,Normal,50.0,11.247244976341406,LOW,NORMAL,-0.07175502365859465,0.07175502365859465,False,False,False,False,IC_A
C100311,36.199,Sudden_Anomaly,50.0,29.239408789418917,MEDIUM,ENHANCED_MONITORING,-6.959591210581081,6.959591210581081,False,False,True,True,IC_A
C020413,11.05,Normal,50.0,10.426205765456638,LOW,NORMAL,-0.6237942345433627,0.6237942345433627,False,False,False,False,IC_A
C080223,10.615,Normal,50.0,10.539972622070293,LOW,NORMAL,-0.07502737792970748,0.07502737792970748,False,False,False,False,IC_A
C060147,9.886,Normal,50.0,10.038968331588112,LOW,NORMAL,0.15296833158811296,0.15296833158811296,False,False,False,False,IC_A
C080096,67.834,Absolute_Failure,50.0,64.29043812956488,CRITICAL,IMMEDIATE_REVIEW,-3.543561870435127,3.543561870435127,True,True,True,True,IC_A
C040214,8.973,Normal,50.0,8.708483505036632,LOW,NORMAL,-0.2645164949633685,0.2645164949633685,False,False,False,False,IC_A
C020193,10.648,Normal,50.0,10.873383658622249,LOW,NORMAL,0.22538365862224907,0.22538365862224907,False,False,False,False,IC_A
C020365,10.008,Normal,50.0,10.535583286015251,MEDIUM,ENHANCED_MONITORING,0.5275832860152523,0.5275832860152523,False,False,False,True,IC_A
C080230,38.941,Sudden_Anomaly,50.0,24.040663730844823,MEDIUM,ENHANCED_MONITORING,-14.90033626915518,14.90033626915518,False,False,True,True,IC_A
C090474,33.203,Latent_Defect,50.0,37.19211973587191,MEDIUM,ENHANCED_MONITORING,3.9891197358719097,3.9891197358719097,False,False,True,True,IC_A
C100238,11.624,Normal,50.0,13.60045654259551,MEDIUM,ENHANCED_MONITORING,1.9764565425955087,1.9764565425955087,False,False,False,True,IC_A
C060210,10.799,Normal,50.0,11.048456587409184,LOW,NORMAL,0.24945658740918475,0.24945658740918475,False,False,False,False,IC_A
C090231,9.537,Normal,50.0,9.726865021150765,LOW,NORMAL,0.18986502115076398,0.18986502115076398,False,False,False,False,IC_A
C030404,9.729,Normal,50.0,9.997897011477656,LOW,NORMAL,0.268897011477657,0.268897011477657,False,False,False,False,IC_A
C030247,9.891,Normal,50.0,10.497294128680778,LOW,NORMAL,0.6062941286807781,0.6062941286807781,False,False,False,False,IC_A
C100254,14.301,Normal,50.0,14.153289695714015,LOW,NORMAL,-0.14771030428598486,0.14771030428598486,False,False,False,False,IC_A
C100420,11.664,Normal,50.0,12.274661556181838,LOW,NORMAL,0.6106615561818387,0.6106615561818387,False,False,False,False,IC_A
C080269,11.217,Normal,50.0,10.968705959026934,LOW,NORMAL,-0.2482940409730663,0.2482940409730663,False,False,False,False,IC_A
C040384,9.171,Normal,50.0,11.345709248199634,MEDIUM,ENHANCED_MONITORING,2.174709248199635,2.174709248199635,False,False,False,True,IC_A
C020158,10.005,Normal,50.0,10.42878461835262,LOW,NORMAL,0.4237846183526184,0.4237846183526184,False,False,False,False,IC_A
C040318,64.019,Absolute_Failure,50.0,60.01632087679679,CRITICAL,IMMEDIATE_REVIEW,-4.002679123203215,4.002679123203215,True,True,True,True,IC_A
C050200,12.953,Normal,50.0,16.86852802636231,MEDIUM,ENHANCED_MONITORING,3.91552802636231,3.91552802636231,False,False,False,True,IC_A
C020434,21.467,High_Stable,50.0,21.0458899366224,WATCH,MONITOR,-0.42111006337759704,0.42111006337759704,False,False,True,True,IC_A
C080043,11.166,Normal,50.0,11.19514306297628,LOW,NORMAL,0.029143062976279666,0.029143062976279666,False,False,False,False,IC_A
C010463,11.06,Normal,50.0,10.489279686939598,LOW,NORMAL,-0.5707203130604022,0.5707203130604022,False,False,False,False,IC_A
C020333,10.981,Normal,50.0,11.2810703342546,LOW,NORMAL,0.3000703342546007,0.3000703342546007,False,False,False,False,IC_A
C060310,10.447,Normal,50.0,10.408692109506092,LOW,NORMAL,-0.03830789049390759,0.03830789049390759,False,False,False,False,IC_A
C020228,9.105,Normal,50.0,8.895609382511072,LOW,NORMAL,-0.2093906174889284,0.2093906174889284,False,False,False,False,IC_A
C090077,10.806,Normal,50.0,12.546379189219612,MEDIUM,ENHANCED_MONITORING,1.7403791892196132,1.7403791892196132,False,False,False,True,IC_A
C040055,22.726,High_Stable,50.0,23.10789699405534,WATCH,MONITOR,0.3818969940553423,0.3818969940553423,False,False,True,True,IC_A
C060496,11.389,Normal,50.0,20.098512820529848,MEDIUM,ENHANCED_MONITORING,8.709512820529849,8.709512820529849,False,False,False,True,IC_A
C070007,68.627,Absolute_Failure,50.0,68.74357316107498,CRITICAL,IMMEDIATE_REVIEW,0.11657316107498161,0.11657316107498161,True,True,True,True,IC_A
C100469,12.775,Normal,50.0,15.44185681631665,MEDIUM,ENHANCED_MONITORING,2.666856816316649,2.666856816316649,False,False,False,True,IC_A
C090207,10.64,Normal,50.0,10.971822609071303,LOW,NORMAL,0.33182260907130257,0.33182260907130257,False,False,False,False,IC_A
C080371,34.038,Latent_Defect,50.0,36.75474950168661,MEDIUM,ENHANCED_MONITORING,2.716749501686614,2.716749501686614,False,False,True,True,IC_A
C090015,9.596,Normal,50.0,10.606233859149762,MEDIUM,ENHANCED_MONITORING,1.0102338591497624,1.0102338591497624,False,False,False,True,IC_A
C070426,9.992,Normal,50.0,9.540112930198616,LOW,NORMAL,-0.45188706980138527,0.45188706980138527,False,False,False,False,IC_A
C100143,11.435,Normal,50.0,11.230712191827672,LOW,NORMAL,-0.20428780817232806,0.20428780817232806,False,False,False,False,IC_A
C080389,10.055,Normal,50.0,10.446728948022256,LOW,NORMAL,0.3917289480222568,0.3917289480222568,False,False,False,False,IC_A
C030076,10.217,Normal,50.0,10.625603979045811,LOW,NORMAL,0.4086039790458109,0.4086039790458109,False,False,False,False,IC_A
C090139,12.851,Normal,50.0,12.841137753409951,LOW,NORMAL,-0.00986224659004975,0.00986224659004975,False,False,False,False,IC_A
C090379,12.443,Normal,50.0,14.226227747075349,MEDIUM,ENHANCED_MONITORING,1.7832277470753493,1.7832277470753493,False,False,False,True,IC_A
C020301,13.136,Normal,50.0,12.657744658752314,LOW,NORMAL,-0.4782553412476851,0.4782553412476851,False,False,False,False,IC_A
C090365,10.682,Normal,50.0,10.13047794241475,LOW,NORMAL,-0.5515220575852506,0.5515220575852506,False,False,False,False,IC_A
C070141,12.086,Normal,50.0,12.325466605172036,LOW,NORMAL,0.23946660517203533,0.23946660517203533,False,False,False,False,IC_A
C060229,13.079,Normal,50.0,12.502115165280197,LOW,NORMAL,-0.5768848347198041,0.5768848347198041,False,False,False,False,IC_A
C060154,9.746,Normal,50.0,10.206622925866656,LOW,NORMAL,0.4606229258666552,0.4606229258666552,False,False,False,False,IC_A
C070173,9.414,Normal,50.0,13.573575251347906,MEDIUM,ENHANCED_MONITORING,4.159575251347906,4.159575251347906,False,False,False,True,IC_A
C100196,13.345,Normal,50.0,13.374348363126517,LOW,NORMAL,0.02934836312651612,0.02934836312651612,False,False,False,False,IC_A
C100289,13.442,Normal,50.0,14.633287561447007,MEDIUM,ENHANCED_MONITORING,1.191287561447007,1.191287561447007,False,False,False,True,IC_A
C050318,25.389,High_Stable,50.0,26.39059585519341,MEDIUM,ENHANCED_MONITORING,1.0015958551934112,1.0015958551934112,False,False,True,True,IC_A
C090409,28.662,Latent_Defect,50.0,35.15365307806776,MEDIUM,ENHANCED_MONITORING,6.491653078067763,6.491653078067763,False,False,True,True,IC_A
C100112,12.192,Normal,50.0,12.36254055273251,LOW,NORMAL,0.17054055273250945,0.17054055273250945,False,False,False,False,IC_A
C100105,12.376,Normal,50.0,11.785822072656922,LOW,NORMAL,-0.5901779273430776,0.5901779273430776,False,False,False,False,IC_A
C040266,11.171,Normal,50.0,12.041932418402189,MEDIUM,ENHANCED_MONITORING,0.8709324184021892,0.8709324184021892,False,False,False,True,IC_A
C100371,12.38,Normal,50.0,12.357909325513416,LOW,NORMAL,-0.022090674486584305,0.022090674486584305,False,False,False,False,IC_A
C060294,23.625,High_Stable,50.0,24.15399956336026,WATCH,MONITOR,0.5289995633602587,0.5289995633602587,False,False,True,True,IC_A
C010141,12.279,Normal,50.0,12.322638219568312,LOW,NORMAL,0.0436382195683116,0.0436382195683116,False,False,False,False,IC_A
C020014,59.412,Absolute_Failure,50.0,30.952391481532327,MEDIUM,ENHANCED_MONITORING,-28.45960851846767,28.45960851846767,True,False,True,True,IC_A
C080481,12.059,Normal,50.0,12.143361600186584,LOW,NORMAL,0.08436160018658434,0.08436160018658434,False,False,False,False,IC_A
C070331,9.619,Normal,50.0,9.76627257380477,LOW,NORMAL,0.14727257380477,0.14727257380477,False,False,False,False,IC_A
C020059,8.974,Normal,50.0,9.220471416776782,LOW,NORMAL,0.24647141677678164,0.24647141677678164,False,False,False,False,IC_A
C020452,10.331,Normal,50.0,14.424798674310695,MEDIUM,ENHANCED_MONITORING,4.093798674310696,4.093798674310696,False,False,False,True,IC_A
C100009,13.104,Normal,50.0,12.880981617222313,LOW,NORMAL,-0.2230183827776866,0.2230183827776866,False,False,False,False,IC_A
C100181,39.504,Latent_Defect,50.0,35.33212547438669,MEDIUM,ENHANCED_MONITORING,-4.171874525613305,4.171874525613305,False,False,True,True,IC_A
C060017,24.123,High_Stable,50.0,24.35480957399688,WATCH,MONITOR,0.2318095739968804,0.2318095739968804,False,False,True,True,IC_A
C040269,37.041,Latent_Defect,50.0,34.91277270345213,MEDIUM,ENHANCED_MONITORING,-2.1282272965478697,2.1282272965478697,False,False,True,True,IC_A
C040260,9.909,Normal,50.0,9.587954156021508,LOW,NORMAL,-0.32104584397849223,0.32104584397849223,False,False,False,False,IC_A
C080469,35.045,Latent_Defect,50.0,35.48656032340698,MEDIUM,ENHANCED_MONITORING,0.44156032340697493,0.44156032340697493,False,False,True,True,IC_A
C030269,11.769,Normal,50.0,12.610159586023764,MEDIUM,ENHANCED_MONITORING,0.841159586023764,0.841159586023764,False,False,False,True,IC_A
C010483,10.345,Normal,50.0,10.132595512298597,LOW,NORMAL,-0.21240448770140397,0.21240448770140397,False,False,False,False,IC_A
C100217,11.288,Normal,50.0,11.287135013794376,LOW,NORMAL,-0.0008649862056238078,0.0008649862056238078,False,False,False,False,IC_A
C050499,12.311,Normal,50.0,12.37976298299506,LOW,NORMAL,0.0687629829950609,0.0687629829950609,False,False,False,False,IC_A
C070075,9.213,Normal,50.0,8.411225225871352,LOW,NORMAL,-0.8017747741286474,0.8017747741286474,False,False,False,False,IC_A
C060230,12.211,Normal,50.0,12.09705975199726,LOW,NORMAL,-0.11394024800273961,0.11394024800273961,False,False,False,False,IC_A
C010467,10.744,Normal,50.0,10.93583111128937,LOW,NORMAL,0.19183111128936936,0.19183111128936936,False,False,False,False,IC_A
C070436,12.755,Normal,50.0,12.502126992515617,LOW,NORMAL,-0.2528730074843839,0.2528730074843839,False,False,False,False,IC_A
C070076,12.921,Normal,50.0,13.28784622374615,LOW,NORMAL,0.36684622374615117,0.36684622374615117,False,False,False,False,IC_A
C070340,39.844,Latent_Defect,50.0,35.90808948160715,MEDIUM,ENHANCED_MONITORING,-3.935910518392852,3.935910518392852,False,False,True,True,IC_A
C070259,56.074,Absolute_Failure,50.0,61.38520417938305,CRITICAL,IMMEDIATE_REVIEW,5.311204179383054,5.311204179383054,True,True,True,True,IC_A
C030432,12.531,Normal,50.0,12.069704480247646,LOW,NORMAL,-0.4612955197523547,0.4612955197523547,False,False,False,False,IC_A
C060286,10.502,Normal,50.0,10.580429923293677,LOW,NORMAL,0.07842992329367604,0.07842992329367604,False,False,False,False,IC_A
C070160,10.746,Normal,50.0,10.427434909080548,LOW,NORMAL,-0.31856509091945284,0.31856509091945284,False,False,False,False,IC_A
C010218,65.058,Absolute_Failure,50.0,66.76647225946965,CRITICAL,IMMEDIATE_REVIEW,1.7084722594696444,1.7084722594696444,True,True,True,True,IC_A
C100321,11.449,Normal,50.0,11.714190984511507,LOW,NORMAL,0.26519098451150747,0.26519098451150747,False,False,False,False,IC_A
C040497,10.111,Normal,50.0,9.980092363841685,LOW,NORMAL,-0.1309076361583159,0.1309076361583159,False,False,False,False,IC_A
C020463,22.573,High_Stable,50.0,22.478449323585,WATCH,MONITOR,-0.09455067641500037,0.09455067641500037,False,False,True,True,IC_A
C030044,11.013,Normal,50.0,10.509830173929403,LOW,NORMAL,-0.5031698260705966,0.5031698260705966,False,False,False,False,IC_A
C100459,11.337,Normal,50.0,11.624423097256294,MEDIUM,ENHANCED_MONITORING,0.2874230972562941,0.2874230972562941,False,False,False,True,IC_A
C050494,11.903,Normal,50.0,12.685611884703611,LOW,NORMAL,0.782611884703611,0.782611884703611,False,False,False,False,IC_A
C010168,8.932,Normal,50.0,9.685443056769676,LOW,NORMAL,0.7534430567696759,0.7534430567696759,False,False,False,False,IC_A
C030303,9.991,Normal,50.0,10.367967301635703,LOW,NORMAL,0.3769673016357036,0.3769673016357036,False,False,False,False,IC_A
C050206,12.814,Normal,50.0,12.959820610549208,LOW,NORMAL,0.14582061054920814,0.14582061054920814,False,False,False,False,IC_A
C060409,43.621,Latent_Defect,50.0,38.390104566738806,MEDIUM,ENHANCED_MONITORING,-5.230895433261196,5.230895433261196,False,False,True,True,IC_A
C050148,11.196,Normal,50.0,11.668038470069275,LOW,NORMAL,0.47203847006927546,0.47203847006927546,False,False,False,False,IC_A
C100223,12.042,Normal,50.0,12.097457774099231,LOW,NORMAL,0.05545777409923147,0.05545777409923147,False,False,False,False,IC_A
C100485,12.286,Normal,50.0,12.250700127798837,LOW,NORMAL,-0.03529987220116304,0.03529987220116304,False,False,False,False,IC_A
C020380,12.123,Normal,50.0,12.297088610393423,LOW,NORMAL,0.17408861039342405,0.17408861039342405,False,False,False,False,IC_A
