component_id,component_type,parameter,time,value,lower_limit,upper_limit
C010022,IC_A,iddq,24,-0.2431218321717847,0,50
C010022,IC_A,iddq,24,10.648,0,50
C010022,IC_A,iddq,24,10.648,0,50
C010022,IC_A,iddq,24,-0.2431218321717847,0,50
C010022,IC_A,iddq,96,10.896,0,50
C010022,IC_A,iddq,96,-0.1812875737530035,0,50
C010022,IC_A,iddq,96,10.896,0,50
C010022,IC_A,iddq,96,-0.1812875737530035,0,50
C010022,IC_A,iddq,96,10.896,0,50
C010022,IC_A,iddq,96,-0.1812875737530035,0,50
C010022,IC_A,iddq,168,11.686,0,50
C010022,IC_A,iddq,168,0.0156844591132739,0,50
C010022,IC_A,iddq,168,11.686,0,50
C010022,IC_A,iddq,168,0.0156844591132739,0,50
C010022,IC_A,iddq,168,11.686,0,50
C010022,IC_A,iddq,168,11.686,0,50
C010022,IC_A,iddq,168,0.0156844591132739,0,50
C010023,IC_A,iddq,0,10.327,0,50
C010023,IC_A,iddq,0,10.327,0,50
C010023,IC_A,iddq,0,10.327,0,50
C010023,IC_A,iddq,0,10.327,0,50
C010023,IC_A,iddq,0,10.327,0,50
C010023,IC_A,iddq,24,11.092,0,50
C010023,IC_A,iddq,24,11.092,0,50
C010023,IC_A,iddq,24,-0.132418563067193,0,50
C010023,IC_A,iddq,24,11.092,0,50
C010023,IC_A,iddq,24,-0.132418563067193,0,50
C010023,IC_A,iddq,24,11.092,0,50
C010023,IC_A,iddq,24,11.092,0,50
C010023,IC_A,iddq,24,-0.132418563067193,0,50
C010023,IC_A,iddq,96,10.945,0,50
C010023,IC_A,iddq,96,-0.169070321081551,0,50
C010023,IC_A,iddq,96,10.945,0,50
C010023,IC_A,iddq,96,-0.169070321081551,0,50
C010023,IC_A,iddq,96,10.945,0,50
C010023,IC_A,iddq,96,-0.169070321081551,0,50
C010023,IC_A,iddq,168,31.555,0,50
C010023,IC_A,iddq,168,4.969655751543745,0,50
C010023,IC_A,iddq,168,31.555,0,50
C010023,IC_A,iddq,168,4.969655751543745,0,50
C010023,IC_A,iddq,168,31.555,0,50
C010023,IC_A,iddq,168,31.555,0,50
C010023,IC_A,iddq,168,4.969655751543745,0,50
C010024,IC_A,iddq,0,25.346,0,50
C010024,IC_A,iddq,0,25.346,0,50
C010024,IC_A,iddq,0,25.346,0,50
C010024,IC_A,iddq,0,25.346,0,50
C010024,IC_A,iddq,0,25.346,0,50
C010024,IC_A,iddq,24,25.54,0,50
C010024,IC_A,iddq,24,25.54,0,50
C010024,IC_A,iddq,24,3.4699256532011367,0,50
C010024,IC_A,iddq,24,25.54,0,50
C010024,IC_A,iddq,24,3.4699256532011367,0,50
C010024,IC_A,iddq,24,25.54,0,50
C010024,IC_A,iddq,24,25.54,0,50
C010024,IC_A,iddq,24,3.4699256532011367,0,50
C010024,IC_A,iddq,96,26.147,0,50
C010024,IC_A,iddq,96,3.6212699873148457,0,50
C010024,IC_A,iddq,96,26.147,0,50
C010024,IC_A,iddq,96,3.6212699873148457,0,50
C010024,IC_A,iddq,96,26.147,0,50
C010024,IC_A,iddq,96,3.6212699873148457,0,50
C010024,IC_A,iddq,168,26.09,0,50
C010024,IC_A,iddq,168,3.607058081146013,0,50
C010024,IC_A,iddq,168,26.09,0,50
C010024,IC_A,iddq,168,3.607058081146013,0,50
C010024,IC_A,iddq,168,26.09,0,50
C010024,IC_A,iddq,168,26.09,0,50
C010024,IC_A,iddq,168,3.607058081146013,0,50
C010025,IC_A,iddq,0,9.75,0,50
C010025,IC_A,iddq,0,9.75,0,50
C010025,IC_A,iddq,0,9.75,0,50
C010025,IC_A,iddq,0,9.75,0,50
C010025,IC_A,iddq,0,9.75,0,50
C010025,IC_A,iddq,24,9.882,0,50
C010025,IC_A,iddq,24,9.882,0,50
C010025,IC_A,iddq,24,-0.4341099045459223,0,50
C010025,IC_A,iddq,24,9.882,0,50
C010025,IC_A,iddq,24,-0.4341099045459223,0,50
C010025,IC_A,iddq,24,9.882,0,50
C010025,IC_A,iddq,24,9.882,0,50
C010025,IC_A,iddq,24,-0.4341099045459223,0,50
C010025,IC_A,iddq,96,10.175,0,50
C010025,IC_A,iddq,96,-0.3610557202043786,0,50
C010025,IC_A,iddq,96,10.175,0,50
C010025,IC_A,iddq,96,-0.3610557202043786,0,50
C010025,IC_A,iddq,96,10.175,0,50
C010025,IC_A,iddq,96,-0.3610557202043786,0,50
C010025,IC_A,iddq,168,10.413,0,50
C010025,IC_A,iddq,168,-0.3017147786573229,0,50
C010025,IC_A,iddq,168,10.413,0,50
C010025,IC_A,iddq,168,-0.3017147786573229,0,50
C010025,IC_A,iddq,168,10.413,0,50
C010025,IC_A,iddq,168,10.413,0,50
C010025,IC_A,iddq,168,-0.3017147786573229,0,50
C010026,IC_A,iddq,0,26.807,0,50
C010026,IC_A,iddq,0,26.807,0,50
C010026,IC_A,iddq,0,26.807,0,50
C010026,IC_A,iddq,0,26.807,0,50
C010026,IC_A,iddq,0,26.807,0,50
C010026,IC_A,iddq,0,26.807,0,50
C010026,IC_A,iddq,24,34.83,0,50
C010026,IC_A,iddq,24,34.83,0,50
C010026,IC_A,iddq,24,5.786217027033693,0,50
C010026,IC_A,iddq,24,34.83,0,50
C010026,IC_A,iddq,24,5.786217027033693,0,50
C010026,IC_A,iddq,24,34.83,0,50
C010026,IC_A,iddq,24,34.83,0,50
C010026,IC_A,iddq,24,34.83,0,50
C010026,IC_A,iddq,24,5.786217027033693,0,50
C010026,IC_A,iddq,96,46.951,0,50
C010026,IC_A,iddq,96,8.808366407251608,0,50
C010026,IC_A,iddq,96,46.951,0,50
C010026,IC_A,iddq,96,8.808366407251608,0,50
C010026,IC_A,iddq,96,46.951,0,50
C010026,IC_A,iddq,96,8.808366407251608,0,50
C010026,IC_A,iddq,168,65.326,0,50
C010026,IC_A,iddq,168,13.389836159046355,0,50
C010026,IC_A,iddq,168,65.326,0,50
C010026,IC_A,iddq,168,13.389836159046355,0,50
C010026,IC_A,iddq,168,65.326,0,50
C010026,IC_A,iddq,168,65.326,0,50
C010026,IC_A,iddq,168,13.389836159046355,0,50
C010027,IC_A,iddq,0,23.946,0,50
C010027,IC_A,iddq,0,23.946,0,50
C010027,IC_A,iddq,0,23.946,0,50
C010027,IC_A,iddq,0,23.946,0,50
C010027,IC_A,iddq,0,23.946,0,50
C010027,IC_A,iddq,24,24.463,0,50
C010027,IC_A,iddq,24,24.463,0,50
C010027,IC_A,iddq,24,3.201395426116351,0,50
C010027,IC_A,iddq,24,24.463,0,50
C010027,IC_A,iddq,24,3.201395426116351,0,50
C010027,IC_A,iddq,24,24.463,0,50
C010027,IC_A,iddq,24,24.463,0,50
C010027,IC_A,iddq,24,3.201395426116351,0,50
C010027,IC_A,iddq,96,24.231,0,50
C010027,IC_A,iddq,96,3.14355047469233,0,50
C010027,IC_A,iddq,96,24.231,0,50
C010027,IC_A,iddq,96,3.14355047469233,0,50
C010027,IC_A,iddq,96,24.231,0,50
C010027,IC_A,iddq,96,3.14355047469233,0,50
C010027,IC_A,iddq,168,24.819,0,50
C010027,IC_A,iddq,168,3.290157506749761,0,50
C010027,IC_A,iddq,168,24.819,0,50
C010027,IC_A,iddq,168,3.290157506749761,0,50
C010027,IC_A,iddq,168,24.819,0,50
C010027,IC_A,iddq,168,24.819,0,50
C010027,IC_A,iddq,168,3.290157506749761,0,50
C010028,IC_A,iddq,0,9.772,0,50
C010028,IC_A,iddq,0,9.772,0,50
C010028,IC_A,iddq,0,9.772,0,50
C010028,IC_A,iddq,0,9.772,0,50
C010028,IC_A,iddq,0,9.772,0,50
C010028,IC_A,iddq,24,9.643,0,50
C010028,IC_A,iddq,24,9.643,0,50
C010028,IC_A,iddq,24,-0.4937001777801504,0,50
C010028,IC_A,iddq,24,9.643,0,50
C010028,IC_A,iddq,24,-0.4937001777801504,0,50
C010028,IC_A,iddq,24,9.643,0,50
C010028,IC_A,iddq,24,9.643,0,50
C010028,IC_A,iddq,24,-0.4937001777801504,0,50
C010028,IC_A,iddq,96,10.087,0,50
C010028,IC_A,iddq,96,-0.3829969086755591,0,50
C010028,IC_A,iddq,96,10.087,0,50
C010028,IC_A,iddq,96,-0.3829969086755591,0,50
C010028,IC_A,iddq,96,10.087,0,50
C010028,IC_A,iddq,96,-0.3829969086755591,0,50
C010028,IC_A,iddq,168,10.2,0,50
C010028,IC_A,iddq,168,-0.3548224280250663,0,50
C010028,IC_A,iddq,168,10.2,0,50
C010028,IC_A,iddq,168,-0.3548224280250663,0,50
C010028,IC_A,iddq,168,10.2,0,50
C010028,IC_A,iddq,168,10.2,0,50
C010028,IC_A,iddq,168,-0.3548224280250663,0,50
C010029,IC_A,iddq,0,9.615,0,50
C010029,IC_A,iddq,0,9.615,0,50
C010029,IC_A,iddq,0,9.615,0,50
C010029,IC_A,iddq,0,9.615,0,50
C010029,IC_A,iddq,0,9.615,0,50
C010029,IC_A,iddq,24,9.914,0,50
C010029,IC_A,iddq,24,9.914,0,50
C010029,IC_A,iddq,24,-0.4261312905564022,0,50
C010029,IC_A,iddq,24,9.914,0,50
C010029,IC_A,iddq,24,-0.4261312905564022,0,50
C010029,IC_A,iddq,24,9.914,0,50
C010029,IC_A,iddq,24,9.914,0,50
C010029,IC_A,iddq,24,-0.4261312905564022,0,50
C010029,IC_A,iddq,96,9.92,0,50
C010029,IC_A,iddq,96,-0.4246353004333671,0,50
C010029,IC_A,iddq,96,9.92,0,50
C010029,IC_A,iddq,96,-0.4246353004333671,0,50
C010029,IC_A,iddq,96,9.92,0,50
C010029,IC_A,iddq,96,-0.4246353004333671,0,50
C010029,IC_A,iddq,168,9.907,0,50
C010029,IC_A,iddq,168,-0.4278766123666097,0,50
C010029,IC_A,iddq,168,9.907,0,50
C010029,IC_A,iddq,168,-0.4278766123666097,0,50
C010029,IC_A,iddq,168,9.907,0,50
C010029,IC_A,iddq,168,9.907,0,50
C010029,IC_A,iddq,168,-0.4278766123666097,0,50
C010030,IC_A,iddq,0,9.866,0,50
C010030,IC_A,iddq,0,9.866,0,50
C010030,IC_A,iddq,0,9.866,0,50
C010030,IC_A,iddq,0,9.866,0,50
C010030,IC_A,iddq,0,9.866,0,50
C010030,IC_A,iddq,24,9.944,0,50
C010030,IC_A,iddq,24,9.944,0,50
C010030,IC_A,iddq,24,-0.4186513399412269,0,50
C010030,IC_A,iddq,24,9.944,0,50
C010030,IC_A,iddq,24,-0.4186513399412269,0,50
C010030,IC_A,iddq,24,9.944,0,50
C010030,IC_A,iddq,24,9.944,0,50
C010030,IC_A,iddq,24,-0.4186513399412269,0,50
C010030,IC_A,iddq,96,10.217,0,50
C010030,IC_A,iddq,96,-0.3505837893431335,0,50
C010030,IC_A,iddq,96,10.217,0,50
C010030,IC_A,iddq,96,-0.3505837893431335,0,50
C010030,IC_A,iddq,96,10.217,0,50
C010030,IC_A,iddq,96,-0.3505837893431335,0,50
C010030,IC_A,iddq,168,11.045,0,50
C010030,IC_A,iddq,168,-0.1441371523643008,0,50
C010030,IC_A,iddq,168,11.045,0,50
C010030,IC_A,iddq,168,-0.1441371523643008,0,50
C010030,IC_A,iddq,168,11.045,0,50
C010030,IC_A,iddq,168,11.045,0,50
C010030,IC_A,iddq,168,-0.1441371523643008,0,50
C010031,IC_A,iddq,0,11.073,0,50
C010031,IC_A,iddq,0,11.073,0,50
C010031,IC_A,iddq,0,11.073,0,50
C010031,IC_A,iddq,0,11.073,0,50
C010031,IC_A,iddq,0,11.073,0,50
C010031,IC_A,iddq,24,11.11,0,50
C010031,IC_A,iddq,24,11.11,0,50
C010031,IC_A,iddq,24,-0.1279305926980881,0,50
C010031,IC_A,iddq,24,11.11,0,50
C010031,IC_A,iddq,24,-0.1279305926980881,0,50
C010031,IC_A,iddq,24,11.11,0,50
C010031,IC_A,iddq,24,11.11,0,50
C010031,IC_A,iddq,24,-0.1279305926980881,0,50
C010031,IC_A,iddq,96,11.423,0,50
C010031,IC_A,iddq,96,-0.0498897746130944,0,50
C010031,IC_A,iddq,96,11.423,0,50
C010031,IC_A,iddq,96,-0.0498897746130944,0,50
C010031,IC_A,iddq,96,11.423,0,50
C010031,IC_A,iddq,96,-0.0498897746130944,0,50
C010031,IC_A,iddq,168,12.328,0,50
C010031,IC_A,iddq,168,0.175755402278021,0,50
C010031,IC_A,iddq,168,12.328,0,50
C010031,IC_A,iddq,168,0.175755402278021,0,50
C010031,IC_A,iddq,168,12.328,0,50
C010031,IC_A,iddq,168,12.328,0,50
C010031,IC_A,iddq,168,0.175755402278021,0,50
C010032,IC_A,iddq,0,9.586,0,50
C010032,IC_A,iddq,0,9.586,0,50
C010032,IC_A,iddq,0,9.586,0,50
C010032,IC_A,iddq,0,9.586,0,50
C010032,IC_A,iddq,0,9.586,0,50
C010032,IC_A,iddq,24,11.45,0,50
C010032,IC_A,iddq,24,11.45,0,50
C010032,IC_A,iddq,24,-0.043157819059437,0,50
C010032,IC_A,iddq,24,11.45,0,50
C010032,IC_A,iddq,24,-0.043157819059437,0,50
C010032,IC_A,iddq,24,11.45,0,50
C010032,IC_A,iddq,24,11.45,0,50
C010032,IC_A,iddq,24,-0.043157819059437,0,50
C010032,IC_A,iddq,96,17.538,0,50
C010032,IC_A,iddq,96,1.474773492446764,0,50
C010032,IC_A,iddq,96,17.538,0,50
C010032,IC_A,iddq,96,1.474773492446764,0,50
C010032,IC_A,iddq,96,17.538,0,50
C010032,IC_A,iddq,96,1.474773492446764,0,50
C010032,IC_A,iddq,168,43.12,0,50
C010032,IC_A,iddq,168,7.853176713693746,0,50
C010032,IC_A,iddq,168,43.12,0,50
C010032,IC_A,iddq,168,7.853176713693746,0,50
C010032,IC_A,iddq,168,43.12,0,50
C010032,IC_A,iddq,168,43.12,0,50
C010032,IC_A,iddq,168,7.853176713693746,0,50
C010033,IC_A,iddq,0,10.836,0,50
C010033,IC_A,iddq,0,10.836,0,50
C010033,IC_A,iddq,0,10.836,0,50
C010033,IC_A,iddq,0,10.836,0,50
C010033,IC_A,iddq,0,10.836,0,50
C010033,IC_A,iddq,24,10.92,0,50
C010033,IC_A,iddq,24,10.92,0,50
C010033,IC_A,iddq,24,-0.1753036132608637,0,50
C010033,IC_A,iddq,24,10.92,0,50
C010033,IC_A,iddq,24,-0.1753036132608637,0,50
C010033,IC_A,iddq,24,10.92,0,50
C010033,IC_A,iddq,24,10.92,0,50
C010033,IC_A,iddq,24,-0.1753036132608637,0,50
C010033,IC_A,iddq,96,11.233,0,50
C010033,IC_A,iddq,96,-0.0972627951758699,0,50
C010033,IC_A,iddq,96,11.233,0,50
C010033,IC_A,iddq,96,-0.0972627951758699,0,50
C010033,IC_A,iddq,96,11.233,0,50
C010033,IC_A,iddq,96,-0.0972627951758699,0,50
C010033,IC_A,iddq,168,11.394,0,50
C010033,IC_A,iddq,168,-0.057120393541097,0,50
C010033,IC_A,iddq,168,11.394,0,50
C010033,IC_A,iddq,168,-0.057120393541097,0,50
C010033,IC_A,iddq,168,11.394,0,50
C010033,IC_A,iddq,168,11.394,0,50
C010033,IC_A,iddq,168,-0.057120393541097,0,50
C010034,IC_A,iddq,0,10.277,0,50
C010034,IC_A,iddq,0,10.277,0,50
C010034,IC_A,iddq,0,10.277,0,50
C010034,IC_A,iddq,0,10.277,0,50
C010034,IC_A,iddq,0,10.277,0,50
C010034,IC_A,iddq,24,10.52,0,50
C010034,IC_A,iddq,24,10.52,0,50
C010034,IC_A,iddq,24,-0.2750362881298652,0,50
C010034,IC_A,iddq,24,10.52,0,50
C010034,IC_A,iddq,24,-0.2750362881298652,0,50
C010034,IC_A,iddq,24,10.52,0,50
C010034,IC_A,iddq,24,10.52,0,50
C010034,IC_A,iddq,24,-0.2750362881298652,0,50
C010034,IC_A,iddq,96,10.665,0,50
C010034,IC_A,iddq,96,-0.2388831934898523,0,50
C010034,IC_A,iddq,96,10.665,0,50
C010034,IC_A,iddq,96,-0.2388831934898523,0,50
C010034,IC_A,iddq,96,10.665,0,50
C010034,IC_A,iddq,96,-0.2388831934898523,0,50
C010034,IC_A,iddq,168,10.928,0,50
C010034,IC_A,iddq,168,-0.1733089597634834,0,50
C010034,IC_A,iddq,168,10.928,0,50
C010034,IC_A,iddq,168,-0.1733089597634834,0,50
C010034,IC_A,iddq,168,10.928,0,50
C010034,IC_A,iddq,168,10.928,0,50
C010034,IC_A,iddq,168,-0.1733089597634834,0,50
C010035,IC_A,iddq,0,10.98,0,50
C010035,IC_A,iddq,0,10.98,0,50
C010035,IC_A,iddq,0,10.98,0,50
C010035,IC_A,iddq,0,10.98,0,50
C010035,IC_A,iddq,0,10.98,0,50
C010035,IC_A,iddq,24,10.994,0,50
C010035,IC_A,iddq,24,10.994,0,50
C010035,IC_A,iddq,24,-0.1568530684100985,0,50
C010035,IC_A,iddq,24,10.994,0,50
C010035,IC_A,iddq,24,-0.1568530684100985,0,50
C010035,IC_A,iddq,24,10.994,0,50
C010035,IC_A,iddq,24,10.994,0,50
C010035,IC_A,iddq,24,-0.1568530684100985,0,50
C010035,IC_A,iddq,96,11.375,0,50
C010035,IC_A,iddq,96,-0.0618576955973746,0,50
C010035,IC_A,iddq,96,11.375,0,50
C010035,IC_A,iddq,96,-0.0618576955973746,0,50
C010035,IC_A,iddq,96,11.375,0,50
C010035,IC_A,iddq,96,-0.0618576955973746,0,50
C010035,IC_A,iddq,168,11.872,0,50
C010035,IC_A,iddq,168,0.0620601529273595,0,50
C010035,IC_A,iddq,168,11.872,0,50
C010035,IC_A,iddq,168,0.0620601529273595,0,50
C010035,IC_A,iddq,168,11.872,0,50
C010035,IC_A,iddq,168,11.872,0,50
C010035,IC_A,iddq,168,0.0620601529273595,0,50
C010036,IC_A,iddq,0,10.702,0,50
C010036,IC_A,iddq,0,10.702,0,50
C010036,IC_A,iddq,0,10.702,0,50
C010036,IC_A,iddq,0,10.702,0,50
C010036,IC_A,iddq,0,10.702,0,50
C010036,IC_A,iddq,24,10.812,0,50
C010036,IC_A,iddq,24,10.812,0,50
C010036,IC_A,iddq,24,-0.2022314354754942,0,50
C010036,IC_A,iddq,24,10.812,0,50
C010036,IC_A,iddq,24,-0.2022314354754942,0,50
C010036,IC_A,iddq,24,10.812,0,50
C010036,IC_A,iddq,24,10.812,0,50
C010036,IC_A,iddq,24,-0.2022314354754942,0,50
C010036,IC_A,iddq,96,10.96,0,50
C010036,IC_A,iddq,96,-0.1653303457739633,0,50
C010036,IC_A,iddq,96,10.96,0,50
C010036,IC_A,iddq,96,-0.1653303457739633,0,50
C010036,IC_A,iddq,96,10.96,0,50
C010036,IC_A,iddq,96,-0.1653303457739633,0,50
C010036,IC_A,iddq,168,11.158,0,50
C010036,IC_A,iddq,168,-0.115962671713808,0,50
C010036,IC_A,iddq,168,11.158,0,50
C010036,IC_A,iddq,168,-0.115962671713808,0,50
C010036,IC_A,iddq,168,11.158,0,50
C010036,IC_A,iddq,168,11.158,0,50
C010036,IC_A,iddq,168,-0.115962671713808,0,50
C010037,IC_A,iddq,0,26.845,0,50
C010037,IC_A,iddq,0,26.845,0,50
C010037,IC_A,iddq,0,26.845,0,50
C010037,IC_A,iddq,0,26.845,0,50
C010037,IC_A,iddq,0,26.845,0,50
C010037,IC_A,iddq,0,26.845,0,50
C010037,IC_A,iddq,24,37.753,0,50
C010037,IC_A,iddq,24,37.753,0,50
C010037,IC_A,iddq,24,6.515013548638922,0,50
C010037,IC_A,iddq,24,37.753,0,50
C010037,IC_A,iddq,24,6.515013548638922,0,50
C010037,IC_A,iddq,24,37.753,0,50
C010037,IC_A,iddq,24,37.753,0,50
C010037,IC_A,iddq,24,37.753,0,50
C010037,IC_A,iddq,24,6.515013548638922,0,50
C010037,IC_A,iddq,96,59.201,0,50
C010037,IC_A,iddq,96,11.862679575114774,0,50
C010037,IC_A,iddq,96,59.201,0,50
C010037,IC_A,iddq,96,11.862679575114774,0,50
C010037,IC_A,iddq,96,59.201,0,50
C010037,IC_A,iddq,96,11.862679575114774,0,50
C010037,IC_A,iddq,168,69.557,0,50
C010037,IC_A,iddq,168,14.444758527473224,0,50
C010037,IC_A,iddq,168,69.557,0,50
C010037,IC_A,iddq,168,14.444758527473224,0,50
C010037,IC_A,iddq,168,69.557,0,50
C010037,IC_A,iddq,168,69.557,0,50
C010037,IC_A,iddq,168,14.444758527473224,0,50
C010038,IC_A,iddq,0,9.857,0,50
C010038,IC_A,iddq,0,9.857,0,50
C010038,IC_A,iddq,0,9.857,0,50
C010038,IC_A,iddq,0,9.857,0,50
C010038,IC_A,iddq,0,9.857,0,50
C010038,IC_A,iddq,24,10.107,0,50
C010038,IC_A,iddq,24,10.107,0,50
C010038,IC_A,iddq,24,-0.3780102749321092,0,50
C010038,IC_A,iddq,24,10.107,0,50
C010038,IC_A,iddq,24,-0.3780102749321092,0,50
C010038,IC_A,iddq,24,10.107,0,50
C010038,IC_A,iddq,24,10.107,0,50
C010038,IC_A,iddq,24,-0.3780102749321092,0,50
C010038,IC_A,iddq,96,10.509,0,50
C010038,IC_A,iddq,96,-0.2777789366887625,0,50
C010038,IC_A,iddq,96,10.509,0,50
C010038,IC_A,iddq,96,-0.2777789366887625,0,50
C010038,IC_A,iddq,96,10.509,0,50
C010038,IC_A,iddq,96,-0.2777789366887625,0,50
C010038,IC_A,iddq,168,11.17,0,50
C010038,IC_A,iddq,168,-0.1129706914677378,0,50
C010038,IC_A,iddq,168,11.17,0,50
C010038,IC_A,iddq,168,-0.1129706914677378,0,50
C010038,IC_A,iddq,168,11.17,0,50
C010038,IC_A,iddq,168,11.17,0,50
C010038,IC_A,iddq,168,-0.1129706914677378,0,50
C010039,IC_A,iddq,0,11.058,0,50
C010039,IC_A,iddq,0,11.058,0,50
C010039,IC_A,iddq,0,11.058,0,50
C010039,IC_A,iddq,0,11.058,0,50
C010039,IC_A,iddq,0,11.058,0,50
C010039,IC_A,iddq,24,11.105,0,50
C010039,IC_A,iddq,24,11.105,0,50
C010039,IC_A,iddq,24,-0.1291772511339504,0,50
C010039,IC_A,iddq,24,11.105,0,50
C010039,IC_A,iddq,24,-0.1291772511339504,0,50
C010039,IC_A,iddq,24,11.105,0,50
C010039,IC_A,iddq,24,11.105,0,50
C010039,IC_A,iddq,24,-0.1291772511339504,0,50
C010039,IC_A,iddq,96,11.816,0,50
C010039,IC_A,iddq,96,0.0480975784456995,0,50
C010039,IC_A,iddq,96,11.816,0,50
C010039,IC_A,iddq,96,0.0480975784456995,0,50
C010039,IC_A,iddq,96,11.816,0,50
C010039,IC_A,iddq,96,0.0480975784456995,0,50
C010039,IC_A,iddq,168,12.132,0,50
C010039,IC_A,iddq,168,0.1268863915922103,0,50
C010039,IC_A,iddq,168,12.132,0,50
C010039,IC_A,iddq,168,0.1268863915922103,0,50
C010039,IC_A,iddq,168,12.132,0,50
C010039,IC_A,iddq,168,12.132,0,50
C010039,IC_A,iddq,168,0.1268863915922103,0,50
C010040,IC_A,iddq,0,10.958,0,50
C010040,IC_A,iddq,0,10.958,0,50
C010040,IC_A,iddq,0,10.958,0,50
C010040,IC_A,iddq,0,10.958,0,50
C010040,IC_A,iddq,0,10.958,0,50
C010040,IC_A,iddq,24,11.073,0,50
C010040,IC_A,iddq,24,11.073,0,50
C010040,IC_A,iddq,24,-0.1371558651234705,0,50
C010040,IC_A,iddq,24,11.073,0,50
C010040,IC_A,iddq,24,-0.1371558651234705,0,50
C010040,IC_A,iddq,24,11.073,0,50
C010040,IC_A,iddq,24,11.073,0,50
C010040,IC_A,iddq,24,-0.1371558651234705,0,50
C010040,IC_A,iddq,96,11.215,0,50
C010040,IC_A,iddq,96,-0.1017507655449752,0,50
C010040,IC_A,iddq,96,11.215,0,50
C010040,IC_A,iddq,96,-0.1017507655449752,0,50
C010040,IC_A,iddq,96,11.215,0,50
C010040,IC_A,iddq,96,-0.1017507655449752,0,50
C010040,IC_A,iddq,168,11.807,0,50
C010040,IC_A,iddq,168,0.0458535932611469,0,50
C010040,IC_A,iddq,168,11.807,0,50
C010040,IC_A,iddq,168,0.0458535932611469,0,50
C010040,IC_A,iddq,168,11.807,0,50
C010040,IC_A,iddq,168,11.807,0,50
C010040,IC_A,iddq,168,0.0458535932611469,0,50
C010041,IC_A,iddq,0,10.3,0,50
C010041,IC_A,iddq,0,10.3,0,50
C010041,IC_A,iddq,0,10.3,0,50
C010041,IC_A,iddq,0,10.3,0,50
C010041,IC_A,iddq,0,10.3,0,50
C010041,IC_A,iddq,24,10.361,0,50
C010041,IC_A,iddq,24,10.361,0,50
C010041,IC_A,iddq,24,-0.3146800263902929,0,50
C010041,IC_A,iddq,24,10.361,0,50
C010041,IC_A,iddq,24,-0.3146800263902929,0,50
C010041,IC_A,iddq,24,10.361,0,50
C010041,IC_A,iddq,24,10.361,0,50
C010041,IC_A,iddq,24,-0.3146800263902929,0,50
C010041,IC_A,iddq,96,10.322,0,50
C010041,IC_A,iddq,96,-0.324403962190021,0,50
C010041,IC_A,iddq,96,10.322,0,50
C010041,IC_A,iddq,96,-0.324403962190021,0,50
C010041,IC_A,iddq,96,10.322,0,50
C010041,IC_A,iddq,96,-0.324403962190021,0,50
C010041,IC_A,iddq,168,10.384,0,50
C010041,IC_A,iddq,168,-0.3089453975853254,0,50
C010041,IC_A,iddq,168,10.384,0,50
C010041,IC_A,iddq,168,-0.3089453975853254,0,50
C010041,IC_A,iddq,168,10.384,0,50
C010041,IC_A,iddq,168,10.384,0,50
C010041,IC_A,iddq,168,-0.3089453975853254,0,50
C010042,IC_A,iddq,0,10.159,0,50
C010042,IC_A,iddq,0,10.159,0,50
C010042,IC_A,iddq,0,10.159,0,50
C010042,IC_A,iddq,0,10.159,0,50
C010042,IC_A,iddq,0,10.159,0,50
C010042,IC_A,iddq,24,10.294,0,50
C010042,IC_A,iddq,24,10.294,0,50
C010042,IC_A,iddq,24,-0.3313852494308507,0,50
C010042,IC_A,iddq,24,10.294,0,50
C010042,IC_A,iddq,24,-0.3313852494308507,0,50
C010042,IC_A,iddq,24,10.294,0,50
C010042,IC_A,iddq,24,10.294,0,50
C010042,IC_A,iddq,24,-0.3313852494308507,0,50
C010042,IC_A,iddq,96,10.562,0,50
C010042,IC_A,iddq,96,-0.2645643572686201,0,50
C010042,IC_A,iddq,96,10.562,0,50
C010042,IC_A,iddq,96,-0.2645643572686201,0,50
C010042,IC_A,iddq,96,10.562,0,50
C010042,IC_A,iddq,96,-0.2645643572686201,0,50
C010042,IC_A,iddq,168,10.754,0,50
C010042,IC_A,iddq,168,-0.2166926733314993,0,50
C010042,IC_A,iddq,168,10.754,0,50
C010042,IC_A,iddq,168,-0.2166926733314993,0,50
C010042,IC_A,iddq,168,10.754,0,50
C010042,IC_A,iddq,168,10.754,0,50
C010042,IC_A,iddq,168,-0.2166926733314993,0,50
C010043,IC_A,iddq,0,10.077,0,50
C010043,IC_A,iddq,0,10.077,0,50
C010043,IC_A,iddq,0,10.077,0,50
C010043,IC_A,iddq,0,10.077,0,50
C010043,IC_A,iddq,0,10.077,0,50
C010043,IC_A,iddq,24,10.235,0,50
C010043,IC_A,iddq,24,10.235,0,50
C010043,IC_A,iddq,24,-0.3460958189740287,0,50
C010043,IC_A,iddq,24,10.235,0,50
C010043,IC_A,iddq,24,-0.3460958189740287,0,50
C010043,IC_A,iddq,24,10.235,0,50
C010043,IC_A,iddq,24,10.235,0,50
C010043,IC_A,iddq,24,-0.3460958189740287,0,50
C010043,IC_A,iddq,96,10.668,0,50
C010043,IC_A,iddq,96,-0.2381351984283347,0,50
C010043,IC_A,iddq,96,10.668,0,50
C010043,IC_A,iddq,96,-0.2381351984283347,0,50
C010043,IC_A,iddq,96,10.668,0,50
C010043,IC_A,iddq,96,-0.2381351984283347,0,50
C010043,IC_A,iddq,168,10.942,0,50
